https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1552780800000,2019-03-17 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1552694400000,2019-03-16 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1552608000000,2019-03-15 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1552521600000,2019-03-14 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1552435200000,2019-03-13 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1552348800000,2019-03-12 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1552262400000,2019-03-11 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1552176000000,2019-03-10 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1552089600000,2019-03-09 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1552003200000,2019-03-08 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551916800000,2019-03-07 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551830400000,2019-03-06 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551744000000,2019-03-05 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551657600000,2019-03-04 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551571200000,2019-03-03 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551484800000,2019-03-02 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551398400000,2019-03-01 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551312000000,2019-02-28 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551225600000,2019-02-27 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551139200000,2019-02-26 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1551052800000,2019-02-25 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550966400000,2019-02-24 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550880000000,2019-02-23 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550793600000,2019-02-22 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550707200000,2019-02-21 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550620800000,2019-02-20 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550534400000,2019-02-19 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550448000000,2019-02-18 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550361600000,2019-02-17 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550275200000,2019-02-16 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550188800000,2019-02-15 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550102400000,2019-02-14 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1550016000000,2019-02-13 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549929600000,2019-02-12 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549843200000,2019-02-11 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549756800000,2019-02-10 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549670400000,2019-02-09 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549584000000,2019-02-08 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549497600000,2019-02-07 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549411200000,2019-02-06 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549324800000,2019-02-05 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549238400000,2019-02-04 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549152000000,2019-02-03 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1549065600000,2019-02-02 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548979200000,2019-02-01 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548892800000,2019-01-31 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548806400000,2019-01-30 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548720000000,2019-01-29 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548633600000,2019-01-28 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548547200000,2019-01-27 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548460800000,2019-01-26 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548374400000,2019-01-25 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548288000000,2019-01-24 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548201600000,2019-01-23 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548115200000,2019-01-22 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1548028800000,2019-01-21 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547942400000,2019-01-20 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547856000000,2019-01-19 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547769600000,2019-01-18 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547683200000,2019-01-17 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547596800000,2019-01-16 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547510400000,2019-01-15 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547424000000,2019-01-14 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547337600000,2019-01-13 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547251200000,2019-01-12 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547164800000,2019-01-11 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1547078400000,2019-01-10 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546992000000,2019-01-09 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546905600000,2019-01-08 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546819200000,2019-01-07 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546732800000,2019-01-06 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546646400000,2019-01-05 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546560000000,2019-01-04 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546473600000,2019-01-03 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546387200000,2019-01-02 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546300800000,2019-01-01 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546214400000,2018-12-31 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546128000000,2018-12-30 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1546041600000,2018-12-29 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545955200000,2018-12-28 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545868800000,2018-12-27 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545782400000,2018-12-26 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545696000000,2018-12-25 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545609600000,2018-12-24 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545523200000,2018-12-23 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545436800000,2018-12-22 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545350400000,2018-12-21 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545264000000,2018-12-20 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545177600000,2018-12-19 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545091200000,2018-12-18 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1545004800000,2018-12-17 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544918400000,2018-12-16 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544832000000,2018-12-15 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544745600000,2018-12-14 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544659200000,2018-12-13 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544572800000,2018-12-12 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544486400000,2018-12-11 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544400000000,2018-12-10 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544313600000,2018-12-09 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544227200000,2018-12-08 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544140800000,2018-12-07 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1544054400000,2018-12-06 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543968000000,2018-12-05 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543881600000,2018-12-04 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543795200000,2018-12-03 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543708800000,2018-12-02 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543622400000,2018-12-01 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543536000000,2018-11-30 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543449600000,2018-11-29 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543363200000,2018-11-28 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543276800000,2018-11-27 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543190400000,2018-11-26 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543104000000,2018-11-25 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1543017600000,2018-11-24 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1542931200000,2018-11-23 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1542844800000,2018-11-22 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1542758400000,2018-11-21 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1542672000000,2018-11-20 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1542585600000,2018-11-19 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1542499200000,2018-11-18 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1542412800000,2018-11-17 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1542326400000,2018-11-16 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,0,0,0,0,0,435.66339644
1542240000000,2018-11-15 00:00:00,BCH/USDT,454.3071116,466.0437299,387.70139135,397.33525625,1524537.05522759,3499.34621007,0,0,0,435.66339644
1542153600000,2018-11-14 00:00:00,BCH/USDT,519,536,420.21,452.76049,5212698.05978128,11230.51981979,0,0,0,464.15465565
1542067200000,2018-11-13 00:00:00,BCH/USDT,524.8358923,553.99498536,509.49510588,519.31087313,2114067.52698528,3981.43881725,0,0,0,530.98078961
1541980800000,2018-11-12 00:00:00,BCH/USDT,538.62722799,543.44,504.20147612,525.99516177,1474394.70340585,2819.54417693,0,0,0,522.91952559
1541894400000,2018-11-11 00:00:00,BCH/USDT,558.62528122,559.1003616,518.58300781,535.67526465,1079387.20909098,2010.73324919,0,0,0,536.81273213
1541808000000,2018-11-10 00:00:00,BCH/USDT,545.63687737,570,535.00000001,559.81236713,1158296.47871553,2094.37550925,0,0,0,553.05100427
1541721600000,2018-11-09 00:00:00,BCH/USDT,576.69850437,604.71144969,530,546.92,1743803.06032146,3046.52900242,0,0,0,572.39010655
1541635200000,2018-11-08 00:00:00,BCH/USDT,622.7145523,624.98000047,575.00000001,578.26756,1879641.09382967,3164.95325616,0,0,0,593.89221315
1541548800000,2018-11-07 00:00:00,BCH/USDT,634.08,648.99999999,611.25154635,619.69646994,1731418.55940231,2754.32402987,0,0,0,628.61832544
1541462400000,2018-11-06 00:00:00,BCH/USDT,564.25000001,635.98999988,555.44528007,633.5444,2048609.97232144,3413.03784738,0,0,0,600.23066368
1541376000000,2018-11-05 00:00:00,BCH/USDT,569.79871055,584.13168566,541.0574422,564.25,1673463.49253697,2999.55513921,0,0,0,557.90389403
1541289600000,2018-11-04 00:00:00,BCH/USDT,482.21572,592.72814182,480.39096396,569.7108102,4185982.67658788,7640.62284349,0,0,0,547.85882804
1541203200000,2018-11-03 00:00:00,BCH/USDT,465.36794003,487.85614356,458.44475007,479.82001259,554740.28375451,1166.78662496,0,0,0,475.44278609
1541116800000,2018-11-02 00:00:00,BCH/USDT,428.679,475,425.62709479,465.36794058,734452.00178258,1599.99196008,0,0,0,459.03480774
1541030400000,2018-11-01 00:00:00,BCH/USDT,428.2728005,428.75999977,423.78604,427.78789557,31072.46656307,73.042961,0,0,0,425.39987615
1540944000000,2018-10-31 00:00:00,BCH/USDT,423.924,434.99999984,410.32150706,426.60000005,261333.14963385,619.43669631,0,0,0,421.88838858
1540857600000,2018-10-30 00:00:00,BCH/USDT,419.2149993,424.99999997,417.12398955,422.56869099,100718.07741106,239.36101525,0,0,0,420.7789531
1540771200000,2018-10-29 00:00:00,BCH/USDT,442.727,442.846,415.01,419.2149993,329279.99478193,767.511043,0,0,0,429.02313625
1540684800000,2018-10-28 00:00:00,BCH/USDT,440.12,445.21014825,437.97073917,442.72693467,102481.38474744,232.47097782,0,0,0,440.83517739
1540598400000,2018-10-27 00:00:00,BCH/USDT,444.76551657,445.21025884,437.99494999,440.12,215599.32242274,488.62336092,0,0,0,441.23826174
1540512000000,2018-10-26 00:00:00,BCH/USDT,445.5,451.70129425,440.91920003,443.41800025,145524.73938144,326.11856725,0,0,0,446.23260984
1540425600000,2018-10-25 00:00:00,BCH/USDT,449.55099797,451.09169981,444.4334938,445.99494999,107223.3442937,239.73504893,0,0,0,447.2576904
1540339200000,2018-10-24 00:00:00,BCH/USDT,449.99,458.27,446.99999995,449.55099982,202327.07024895,444.62798133,0,0,0,455.04799235
1540252800000,2018-10-23 00:00:00,BCH/USDT,455.75097188,458.67356,444.48922574,449.99999646,175823.77874181,391.24933703,0,0,0,449.3906113
1540166400000,2018-10-22 00:00:00,BCH/USDT,456.80495661,462.1913378,449.00000012,457.34407789,148636.11135524,327.67193456,0,0,0,453.61257916
1540080000000,2018-10-21 00:00:00,BCH/USDT,454.92145427,466.66698606,454.00000005,456.82631242,187653.79880044,406.65249783,0,0,0,461.45984544
1539993600000,2018-10-20 00:00:00,BCH/USDT,447.54105927,459.499999,444.36865765,456.12874417,194858.23411036,431.6011556,0,0,0,451.47755417
1539907200000,2018-10-19 00:00:00,BCH/USDT,447,453.05608123,439.99956,448.85722995,340673.21565818,763.51883495,0,0,0,446.18835851
1539820800000,2018-10-18 00:00:00,BCH/USDT,463.029,470.134,438.5,446.82420701,367892.42815807,812.23690613,0,0,0,452.93734547
1539734400000,2018-10-17 00:00:00,BCH/USDT,468.8116328,473.5339108,457.67256733,461.15404612,324466.84580766,697.73832145,0,0,0,465.02655197
1539648000000,2018-10-16 00:00:00,BCH/USDT,468.58395799,484.99999991,463.05364635,471.15622805,338936.77660882,718.45998643,0,0,0,471.75456255
1539561600000,2018-10-15 00:00:00,BCH/USDT,443.37174655,521,436.48033012,470.9096372,1784420.71700704,3681.9711269,0,0,0,484.63734654
1539475200000,2018-10-14 00:00:00,BCH/USDT,451.42713,457,440.61253821,440.96973758,164335.37762562,365.49340697,0,0,0,449.62610676
1539388800000,2018-10-13 00:00:00,BCH/USDT,445.36611016,456.70895655,445.36611012,455.45982997,115563.91526785,256.30672961,0,0,0,450.88131491
1539302400000,2018-10-12 00:00:00,BCH/USDT,433.51177876,458.14386141,429.16066,447.13825529,338832.04861963,762.68864451,0,0,0,444.25998873
1539216000000,2018-10-11 00:00:00,BCH/USDT,515.63796825,515.63796825,430,433.60274,1859389.34444522,4049.13036712,0,0,0,459.20708296
1539129600000,2018-10-10 00:00:00,BCH/USDT,520.23843786,521.3392031,510.00000001,516.04400658,372294.49209797,721.23650102,0,0,0,516.18919948
1539043200000,2018-10-09 00:00:00,BCH/USDT,530.5,531.4304796,516.90000001,521.07257237,296723.0286641,568.04170907,0,0,0,522.36134059
1538956800000,2018-10-08 00:00:00,BCH/USDT,522.04549871,536.58563365,518.82687001,530.855282,696173.37857725,1313.23574261,0,0,0,530.12064474
1538870400000,2018-10-07 00:00:00,BCH/USDT,510.54452549,526.20546417,505.26000001,522.92723267,402055.92168411,779.44882881,0,0,0,515.82080416
1538784000000,2018-10-06 00:00:00,BCH/USDT,523.39414,523.39414,503.53380007,511.77607278,473719.42567386,923.75069854,0,0,0,512.82172389
1538697600000,2018-10-05 00:00:00,BCH/USDT,514.75817848,530,512.7298752,521.2431,645308.06820112,1243.52076205,0,0,0,518.93630399
1538611200000,2018-10-04 00:00:00,BCH/USDT,516.82852718,533.00000001,509.587,513.21852291,544265.53254745,1041.87603086,0,0,0,522.38991629
1538524800000,2018-10-03 00:00:00,BCH/USDT,531.24219955,533.60658309,506.22210308,517.00043658,945028.64730972,1827.1757435,0,0,0,517.20730787
1538438400000,2018-10-02 00:00:00,BCH/USDT,535.06483,553,523.82274418,533.15796645,1450475.81505223,2682.34573456,0,0,0,540.74901544
1538352000000,2018-10-01 00:00:00,BCH/USDT,532.41173358,543.888,520.89920292,532.71432488,792203.12027095,1486.26362316,0,0,0,533.01655771
1538265600000,2018-09-30 00:00:00,BCH/USDT,537.056099,552.87407521,516.23561005,532.26173731,608855.47622126,1141.46611957,0,0,0,533.39776431
1538179200000,2018-09-29 00:00:00,BCH/USDT,540.55433499,560.5166146,511.87875568,537.31087,972840.43329875,1827.44109169,0,0,0,532.35118643
1538092800000,2018-09-28 00:00:00,BCH/USDT,567.2,575,530.99661591,540.89718996,1760653.9830243,3216.97727692,0,0,0,547.30072097
1538006400000,2018-09-27 00:00:00,BCH/USDT,514.27936559,590.07969161,512.77946492,567.19999985,4362678.17618573,7886.53116414,0,0,0,553.1808707
1537920000000,2018-09-26 00:00:00,BCH/USDT,444.50399997,550,434,513.91817818,3420904.3621254,6790.89117037,0,0,0,503.74895964
1537833600000,2018-09-25 00:00:00,BCH/USDT,462.59330659,462.59330659,425,445.428,991515.99199329,2249.75477834,0,0,0,440.72180734
1537747200000,2018-09-24 00:00:00,BCH/USDT,488.09622325,494.168505,456.56168821,462.94221925,1165251.90306496,2471.84880186,0,0,0,471.40905308
1537660800000,2018-09-23 00:00:00,BCH/USDT,485.94621983,508.65143618,477.28297309,490.21405641,690703.5419412,1397.18383626,0,0,0,494.35408857
1537574400000,2018-09-22 00:00:00,BCH/USDT,502,512.76702733,469.98507898,485.73208958,1078430.69092407,2228.09121157,0,0,0,484.01550408
1537488000000,2018-09-21 00:00:00,BCH/USDT,455.37976112,511.00253155,449,502,2512575.68664724,5181.75920101,0,0,0,484.88854637
1537401600000,2018-09-20 00:00:00,BCH/USDT,430.00337,467.95536384,421.04000001,455.15979255,894510.5008481,2034.80000999,0,0,0,439.60610205
1537315200000,2018-09-19 00:00:00,BCH/USDT,431.52980004,445,408.84157394,430,1192375.52680452,2779.4323308,0,0,0,428.99966068
1537228800000,2018-09-18 00:00:00,BCH/USDT,418.55209149,449.99999999,412.27646768,432,765038.48971476,1765.88750506,0,0,0,433.23172485
1537142400000,2018-09-17 00:00:00,BCH/USDT,450.35,462.5,408.74919504,419,1235964.76061089,2856.15918161,0,0,0,432.73665157
1537056000000,2018-09-16 00:00:00,BCH/USDT,447.87635332,451.19812785,426.56298955,448.3,496529.37780267,1128.93497303,0,0,0,439.82106114
1536969600000,2018-09-15 00:00:00,BCH/USDT,448.07003399,459.99999997,443.695831,451,522564.68210196,1153.2631954,0,0,0,453.11832042
1536883200000,2018-09-14 00:00:00,BCH/USDT,463,475,440.11325001,449.66023,863411.54473726,1900.9671241,0,0,0,454.19593731
1536796800000,2018-09-13 00:00:00,BCH/USDT,433.44590819,476.34412325,431.89514058,462.0963342,1054170.58191699,2337.01928691,0,0,0,451.07483186
1536710400000,2018-09-12 00:00:00,BCH/USDT,438.13309816,438.13309816,410.00000001,433,569189.03376276,1337.73734353,0,0,0,425.48639052
1536624000000,2018-09-11 00:00:00,BCH/USDT,465.39612524,477.64808113,425.32000001,440.36159003,685599.93704677,1520.93876608,0,0,0,450.77418784
1536537600000,2018-09-10 00:00:00,BCH/USDT,480.69297477,487.96988822,459.3376249,465.39612524,418426.44692257,892.48755944,0,0,0,468.83168565
1536451200000,2018-09-09 00:00:00,BCH/USDT,474.30358014,494.38338241,461.80417155,476.13661195,590307.8969615,1226.58745586,0,0,0,481.26034074
1536364800000,2018-09-08 00:00:00,BCH/USDT,497.95546936,506.6983,462.84377917,474.32326589,1045425.8456533,2161.82746004,0,0,0,483.58431233
1536278400000,2018-09-07 00:00:00,BCH/USDT,518.43817284,529.99999999,491.61872524,498.50727999,1332274.03464687,2638.90380666,0,0,0,504.85888545
1536192000000,2018-09-06 00:00:00,BCH/USDT,526.80333122,527.73419,487.94596777,516.86115254,1293616.91740198,2559.09379316,0,0,0,505.49804812
1536105600000,2018-09-05 00:00:00,BCH/USDT,627.45816499,632.83099997,524.24100887,526.3277,1820552.2402051,3197.98256197,0,0,0,569.28147822
1536019200000,2018-09-04 00:00:00,BCH/USDT,628.11925014,649.95937888,621.9251392,627.29082999,1048061.26783991,1643.3016249,0,0,0,637.77778343
1535932800000,2018-09-03 00:00:00,BCH/USDT,651.95633331,655,623.78300001,628.16249138,669659.10239111,1056.36254124,0,0,0,633.92923948
1535846400000,2018-09-02 00:00:00,BCH/USDT,618.91596,659.2,601.94679088,650.68336,1916811.94429682,2989.31939428,0,0,0,641.2201881
1535760000000,2018-09-01 00:00:00,BCH/USDT,543.7285888,634.10533109,543.07858099,619.47123,1644256.06716524,2732.99353641,0,0,0,601.63189018
1535673600000,2018-08-31 00:00:00,BCH/USDT,538,549,532.06502035,545.14834993,399445.30375344,740.63516883,0,0,0,539.32802621
