https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1514851200000,2018-01-02 00:00:00,DASH/USDT,1012.73024327,1197.99999998,1012.73024327,1165,3971608.01081746,3534.20829847,0,0,0,1123.7617241
1514764800000,2018-01-01 00:00:00,DASH/USDT,1015.873526,1039.49,965,1012.73024327,1000264.2321472,993.70007202,0,0,0,1006.60577604
1514678400000,2017-12-31 00:00:00,DASH/USDT,940.31999993,1053.99999999,919.99999999,1006.18107387,1302047.84527028,1300.37629444,0,0,0,1001.28543625
1514592000000,2017-12-30 00:00:00,DASH/USDT,1090.10270429,1093.99999999,870,940.31999995,2807586.24415959,2908.70227213,0,0,0,965.23672122
1514505600000,2017-12-29 00:00:00,DASH/USDT,1095.32103843,1142.75483961,1010.13921363,1080.00049655,2087196.47471396,1897.39452903,0,0,0,1100.0329361
1514419200000,2017-12-28 00:00:00,DASH/USDT,1130,1135.99025263,982.10801297,1095.25383836,2196970.01029892,2141.58862745,0,0,0,1025.85995374
1514332800000,2017-12-27 00:00:00,DASH/USDT,1177.93000001,1209.99999999,1097.40000004,1130,2889575.36804247,2496.18412881,0,0,0,1157.5970437
1514246400000,2017-12-26 00:00:00,DASH/USDT,1111,1177.99999999,1095.03688444,1177.9299999,2319900.94982109,2025.56486223,0,0,0,1145.31062079
1514160000000,2017-12-25 00:00:00,DASH/USDT,1095.00000001,1176,1069,1110,1406143.7486443,1259.48389345,0,0,0,1116.44440707
1514073600000,2017-12-24 00:00:00,DASH/USDT,1142.08627757,1159.99999992,950,1095.00000001,2677197.30128241,2523.88543219,0,0,0,1060.74438527
1513987200000,2017-12-23 00:00:00,DASH/USDT,1099.99999847,1256,1075.01048832,1147.5,4526924.63118743,3847.76681941,0,0,0,1176.50700878
1513900800000,2017-12-22 00:00:00,DASH/USDT,1309.80492479,1349.99999999,810,1099.99999857,10667776.3209856,10119.40622168,0,0,0,1054.18994823
1513814400000,2017-12-21 00:00:00,DASH/USDT,1428,1529,1246,1309.80123176,7362739.78085258,5282.39249941,0,0,0,1393.82671425
1513728000000,2017-12-20 00:00:00,DASH/USDT,1135.53710758,1575,1088.06085067,1428,13616792.70367223,10142.10231973,0,0,0,1342.60060433
1513641600000,2017-12-19 00:00:00,DASH/USDT,1148.00000001,1224.619213,1055,1130.22880764,5653211.45333781,4907.17094934,0,0,0,1152.03067341
1513555200000,2017-12-18 00:00:00,DASH/USDT,1083.45169504,1188.88799995,1013.00000001,1148.00000001,4088956.21812075,3758.1384163,0,0,0,1088.02704029
1513468800000,2017-12-17 00:00:00,DASH/USDT,990,1158.62239985,985.00000011,1083.45169504,7141772.81768358,6629.79265618,0,0,0,1077.22415889
1513382400000,2017-12-16 00:00:00,DASH/USDT,893,993.00000609,881.47149163,993.00000608,2605611.65929143,2846.72870439,0,0,0,915.30030777
1513296000000,2017-12-15 00:00:00,DASH/USDT,929.5,937.739836,829.99,893,3110270.92845153,3551.1024906,0,0,0,875.86064797
1513209600000,2017-12-14 00:00:00,DASH/USDT,858,947.8,817.17,929.5,5225747.93085012,5835.77887023,0,0,0,895.46709137
1513123200000,2017-12-13 00:00:00,DASH/USDT,878.00000003,887.44850003,783.20100805,858,5269357.52155223,6216.80404559,0,0,0,847.59910122
1513036800000,2017-12-12 00:00:00,DASH/USDT,748.29626926,920.88589696,720.0001,878.00000001,6977788.39794528,8512.7451408,0,0,0,819.68721987
1512950400000,2017-12-11 00:00:00,DASH/USDT,668.4347162,758.95,668.4347162,756.85386488,2391748.36330812,3314.11674533,0,0,0,721.68500602
1512864000000,2017-12-10 00:00:00,DASH/USDT,707.93999947,707.93999947,626.99999957,673.903898,3639575.46615769,5456.94866463,0,0,0,666.96164648
1512777600000,2017-12-09 00:00:00,DASH/USDT,698.58094252,751.99999997,678.63234201,707.93999987,3324872.35988662,4637.8670807,0,0,0,716.89686272
1512691200000,2017-12-08 00:00:00,DASH/USDT,662.78031628,743,621.1000006,699.80073554,3907909.64217642,5637.5771289,0,0,0,693.1895658
1512604800000,2017-12-07 00:00:00,DASH/USDT,668.60408329,690.61017765,619,657.33912728,4523993.55686207,6971.46120496,0,0,0,648.93046433
1512518400000,2017-12-06 00:00:00,DASH/USDT,733.40628233,762.83391481,650.12929455,668.60408331,2925532.82777817,4127.880258,0,0,0,708.72521607
1512432000000,2017-12-05 00:00:00,DASH/USDT,766,768,732.08799212,735.60356755,2252157.48597986,2995.11365274,0,0,0,751.94391502
1512345600000,2017-12-04 00:00:00,DASH/USDT,762.52874979,770,725.24065933,763.00000002,1503045.19122999,1993.00688977,0,0,0,754.15955606
1512259200000,2017-12-03 00:00:00,DASH/USDT,767.99999997,808.97126406,725.06951991,757.83940502,4067614.77346786,5228.61666563,0,0,0,777.95237891
1512172800000,2017-12-02 00:00:00,DASH/USDT,771.72169232,787.0777,750.6817644,767.49999997,2353488.95668655,3070.01362465,0,0,0,766.60537848
1512086400000,2017-12-01 00:00:00,DASH/USDT,758.34474335,792.54152955,727.11000001,771.72169231,3869250.18958021,5090.41642315,0,0,0,760.10484564
1512000000000,2017-11-30 00:00:00,DASH/USDT,661.00000001,809.99999999,650,758.31136427,10991410.99625468,15036.13258701,0,0,0,730.99987198
1511913600000,2017-11-29 00:00:00,DASH/USDT,612.54156917,764.89999998,590.33632756,661,16848550.75320217,24934.89817216,0,0,0,675.70160651
1511827200000,2017-11-28 00:00:00,DASH/USDT,624.00000001,630,598.48132789,610.38683626,2902141.01954409,4730.82823738,0,0,0,613.45305175
1511740800000,2017-11-27 00:00:00,DASH/USDT,617.99999972,634.78510284,600,623.66998965,2316650.31366306,3734.34535896,0,0,0,620.36316702
1511654400000,2017-11-26 00:00:00,DASH/USDT,632.99999999,641.6383998,599.3,615.00000004,2862393.65512514,4633.83970061,0,0,0,617.71529445
1511568000000,2017-11-25 00:00:00,DASH/USDT,562.05943934,650,557.90000138,632.99999999,6077034.07592717,10001.65573305,0,0,0,607.60280478
1511481600000,2017-11-24 00:00:00,DASH/USDT,559.73426206,567.9999985,543.00000003,560.89959955,2202679.15254158,3949.08336492,0,0,0,557.76972755
1511395200000,2017-11-23 00:00:00,DASH/USDT,572.50000003,583.23231956,550,559.73426206,3574446.90290171,6328.56041435,0,0,0,564.81200602
1511308800000,2017-11-22 00:00:00,DASH/USDT,492.61294304,595,492.61294304,572.99999,8138684.12921242,14733.09017175,0,0,0,552.40849233
1511222400000,2017-11-21 00:00:00,DASH/USDT,476.99999997,524.99999999,452.22,492.61294303,6299604.25223558,12814.5489847,0,0,0,491.59781274
1511136000000,2017-11-20 00:00:00,DASH/USDT,443.58032522,495.96999999,438.2,476.99999997,1757672.21452516,3834.68862422,0,0,0,458.36113092
1511049600000,2017-11-19 00:00:00,DASH/USDT,455.54025869,456.99999866,429,443,1453535.48547781,3285.09771216,0,0,0,442.46339464
1510963200000,2017-11-18 00:00:00,DASH/USDT,424.404929,479.63,420.00011054,455.1,3523181.01605262,7782.63530368,0,0,0,452.69768896
1510876800000,2017-11-17 00:00:00,DASH/USDT,420.90066995,442.9824,410,423.00818053,1982054.92616183,4673.65685099,0,0,0,424.0908114
1510790400000,2017-11-16 00:00:00,DASH/USDT,421,425.8,409.2820938,418.20980008,1438067.94748225,3453.94915099,0,0,0,416.35469563
1510704000000,2017-11-15 00:00:00,DASH/USDT,420.75,440.36100018,408.70358517,420.99999999,2346678.88363668,5541.6494556,0,0,0,423.46216635
1510617600000,2017-11-14 00:00:00,DASH/USDT,420.00000003,439.0279108,401.39040002,420.75,2181982.2619675,5227.8526946,0,0,0,417.37638557
1510531200000,2017-11-13 00:00:00,DASH/USDT,489,496.52626697,390.50000001,420.46431104,9036786.45025113,20613.03375466,0,0,0,438.40157435
1510444800000,2017-11-12 00:00:00,DASH/USDT,343.08512581,499,320,490,13062589.12947021,31647.55048979,0,0,0,412.75198008
1510358400000,2017-11-11 00:00:00,DASH/USDT,326,350,312,344,1930980.98582994,5740.81079522,0,0,0,336.36032517
1510272000000,2017-11-10 00:00:00,DASH/USDT,319.73333331,351.78117621,301.12000015,326,2841662.04061863,8635.85603224,0,0,0,329.05389228
1510185600000,2017-11-09 00:00:00,DASH/USDT,314.18945617,337.52,310.47307527,319.7333333,1963993.7781285,6042.97386145,0,0,0,325.0045132
1510099200000,2017-11-08 00:00:00,DASH/USDT,287.30000216,315.83762228,284.50000002,314.99999989,2469325.53039834,8142.10951394,0,0,0,303.27834895
1510012800000,2017-11-07 00:00:00,DASH/USDT,275.6818379,302.24,272.81459935,292.17161093,1446709.14283439,5016.83999723,0,0,0,288.37059655
1509926400000,2017-11-06 00:00:00,DASH/USDT,270.9158255,279.99999999,266.53065313,275.68420993,641136.51348006,2337.17890661,0,0,0,274.32068279
1509840000000,2017-11-05 00:00:00,DASH/USDT,273.45000001,276.34346664,268.711,270.03345063,261079.64512244,960.79142476,0,0,0,271.73394598
1509753600000,2017-11-04 00:00:00,DASH/USDT,277.25724613,279.9,267.49517605,273.45000001,591629.88585384,2171.77839196,0,0,0,272.41724479
1509667200000,2017-11-03 00:00:00,DASH/USDT,263.01265126,279.49,259.96000141,277.19532501,1003565.27439723,3729.37907907,0,0,0,269.0971481
1509580800000,2017-11-02 00:00:00,DASH/USDT,271.01557985,271.42660281,242.66060261,263.01265125,1442910.24477167,5555.04222234,0,0,0,259.74784475
1509494400000,2017-11-01 00:00:00,DASH/USDT,276.50000017,278.78749993,269.15188251,272.0809927,696895.79102,2550.71584424,0,0,0,273.21576905
1509408000000,2017-10-31 00:00:00,DASH/USDT,284.59421438,286.01718373,276.40000004,276.40000047,403508.27083971,1434.99861592,0,0,0,281.19070385
1509321600000,2017-10-30 00:00:00,DASH/USDT,284.44999841,288.96,281.37380409,286.30734602,368051.43327351,1289.4127344,0,0,0,285.44113413
1509235200000,2017-10-29 00:00:00,DASH/USDT,273.76377612,287.451149,273.76377612,284.44999968,438919.25519568,1559.41479073,0,0,0,281.4640837
1509148800000,2017-10-28 00:00:00,DASH/USDT,278.70000067,286.87999992,268,273.76377613,452884.96039762,1638.61111173,0,0,0,276.38343055
1509062400000,2017-10-27 00:00:00,DASH/USDT,284.08404937,287.9581,278,280.26937021,403084.71341498,1430.78950257,0,0,0,281.7218834
1508976000000,2017-10-26 00:00:00,DASH/USDT,287.58650815,290.03825518,280.51200035,284.24249227,888276.23020741,3127.90366258,0,0,0,283.98452319
1508889600000,2017-10-25 00:00:00,DASH/USDT,291,298.56716112,281.61000001,287.58650855,282999.33567186,986.35082462,0,0,0,286.91549559
1508803200000,2017-10-24 00:00:00,DASH/USDT,279.69064228,300.73467999,270.60906667,290.14841295,1016590.94133445,3493.93267454,0,0,0,290.95893825
1508716800000,2017-10-23 00:00:00,DASH/USDT,273.03566197,289.02902308,261.000009,279.69283676,648565.10038446,2356.53943921,0,0,0,275.21928536
1508630400000,2017-10-22 00:00:00,DASH/USDT,277.64445366,284,265.6879,274.94700177,356276.16981569,1298.31663086,0,0,0,274.41393058
1508544000000,2017-10-21 00:00:00,DASH/USDT,288.05085449,289.26357088,268,274.50000044,544795.34525094,1962.29776799,0,0,0,277.63133309
1508457600000,2017-10-20 00:00:00,DASH/USDT,294.4,301.73333333,285.33333333,289.94183636,372480.43417716,1277.81116328,0,0,0,291.49881052
1508371200000,2017-10-19 00:00:00,DASH/USDT,296.74690136,300,290.49418606,294.4,185154.16196689,627.77688762,0,0,0,294.93625142
1508284800000,2017-10-18 00:00:00,DASH/USDT,298.32612197,298.47481346,275.811,295.74690151,777425.2304638,2693.43051966,0,0,0,288.6375664
1508198400000,2017-10-17 00:00:00,DASH/USDT,301.68903768,303.49916987,296.00000017,297.95349999,476601.04348125,1589.30986055,0,0,0,299.87924652
1508112000000,2017-10-16 00:00:00,DASH/USDT,309.97899969,315,300.5,302.00001008,568971.5663974,1852.71452963,0,0,0,307.10158381
1508025600000,2017-10-15 00:00:00,DASH/USDT,315.64999999,317.79539999,290.54054583,310.10886388,763779.76541422,2519.89387323,0,0,0,303.09997318
1507939200000,2017-10-14 00:00:00,DASH/USDT,309.52231758,319.8976,304.00000012,315.00000003,797451.00280962,2541.86095004,0,0,0,313.72723311
1507852800000,2017-10-13 00:00:00,DASH/USDT,291.03,310.83888326,287.411,308.49999903,1456591.71593772,4837.57825458,0,0,0,301.0993599
1507766400000,2017-10-12 00:00:00,DASH/USDT,298.74471006,299.79099057,288.811,293.77731757,769041.64844223,2612.71584125,0,0,0,294.34569052
1507680000000,2017-10-11 00:00:00,DASH/USDT,290.02798466,301.68555022,286.05085427,298.03000043,420683.254129,1435.49623452,0,0,0,293.05772039
1507593600000,2017-10-10 00:00:00,DASH/USDT,281.46666667,295.65683847,278.50000042,291.73999907,711348.77330026,2457.34783009,0,0,0,289.47825968
1507507200000,2017-10-09 00:00:00,DASH/USDT,299.99999999,302.14826664,266.68090999,281.46666667,1308977.32053127,4593.61914164,0,0,0,284.95556121
1507420800000,2017-10-08 00:00:00,DASH/USDT,311.70872098,316.99400001,293.85552574,299.99999999,634511.70791858,2055.7503233,0,0,0,308.65212605
1507334400000,2017-10-07 00:00:00,DASH/USDT,307.64233331,315.00467069,300.26868001,312.06885483,232392.77656526,754.71157288,0,0,0,307.9226355
1507248000000,2017-10-06 00:00:00,DASH/USDT,308.38111316,312.99999855,303.00105051,307.05455363,371109.64384889,1211.7405459,0,0,0,306.26163753
1507161600000,2017-10-05 00:00:00,DASH/USDT,303.83795433,308.71348623,292.899,308.38111316,564574.0504693,1862.48095147,0,0,0,303.13010719
1507075200000,2017-10-04 00:00:00,DASH/USDT,296.26144573,317.094,295.42655818,301.83000011,576912.26520924,1876.80711027,0,0,0,307.3902811
1506988800000,2017-10-03 00:00:00,DASH/USDT,309.07025386,310.35438568,289.00000003,296.26144577,541493.76842891,1816.33218679,0,0,0,298.12485423
1506902400000,2017-10-02 00:00:00,DASH/USDT,316.6937139,322.99999999,305.71846484,308.08440985,350986.92862053,1112.23278535,0,0,0,315.56966603
1506816000000,2017-10-01 00:00:00,DASH/USDT,328.5,331.2152991,310,317.26495233,599373.72074597,1871.77620384,0,0,0,320.21655127
1506729600000,2017-09-30 00:00:00,DASH/USDT,328.2,335.01813603,328.2,329.99999999,996541.16960272,3005.08719152,0,0,0,331.61805501
1506643200000,2017-09-29 00:00:00,DASH/USDT,343.14854063,344.66164881,318.4788989,328.2,1244962.97485683,3805.89860867,0,0,0,327.11406762
1506556800000,2017-09-28 00:00:00,DASH/USDT,349.02520513,352.52906665,335.00000002,340.09954874,1531411.48152025,4442.64073898,0,0,0,344.70747726
1506470400000,2017-09-27 00:00:00,DASH/USDT,341.30590001,355.66,337.5,349.0245064,1247780.72430953,3596.81252379,0,0,0,346.91291693
1506384000000,2017-09-26 00:00:00,DASH/USDT,347.23074411,356,338.3186954,341.3059,720987.35268551,2091.99508885,0,0,0,344.64103502
1506297600000,2017-09-25 00:00:00,DASH/USDT,329.93003714,352,328.48459728,347.23074348,1272711.66302506,3704.85664158,0,0,0,343.52521194
1506211200000,2017-09-24 00:00:00,DASH/USDT,352.05165999,358.94613332,328.14719112,329.95278786,2011519.93126681,5852.78196405,0,0,0,343.68612116
1506124800000,2017-09-23 00:00:00,DASH/USDT,341.35512938,358.99999975,338.23125557,351.75633,1038573.2354747,2966.91157372,0,0,0,350.05196807
1506038400000,2017-09-22 00:00:00,DASH/USDT,329,357.7094838,328.82300917,341.35512842,1840272.01877756,5391.01431915,0,0,0,341.35914131
1505952000000,2017-09-21 00:00:00,DASH/USDT,344.99999727,369.49999991,320,329,3852470.01954741,11156.12198429,0,0,0,345.32340404
1505865600000,2017-09-20 00:00:00,DASH/USDT,324.43508418,351.0999996,315.5,342.13333334,1471799.67879792,4316.4062988,0,0,0,340.97802127
1505779200000,2017-09-19 00:00:00,DASH/USDT,334.63242154,337.95677329,312,324.98292932,884121.98325058,2726.73924588,0,0,0,324.24148535
1505692800000,2017-09-18 00:00:00,DASH/USDT,313.13131237,339.99999998,312.60567016,335.69999638,1581497.12015212,4783.48275201,0,0,0,330.61624806
1505606400000,2017-09-17 00:00:00,DASH/USDT,300.20820817,316.99999996,276.134,312.60567015,898308.79948513,3005.05613594,0,0,0,298.93245212
1505520000000,2017-09-16 00:00:00,DASH/USDT,287.800364,304.44899976,274.4105604,300.20820815,1131921.50556055,3849.59535527,0,0,0,294.03648983
1505433600000,2017-09-15 00:00:00,DASH/USDT,239.54648234,299.79399653,218.999,287.8003643,2424557.93882791,9352.62241021,0,0,0,259.23830049
1505347200000,2017-09-14 00:00:00,DASH/USDT,298.81881995,302.77273785,237.0581511,239.19519802,1422723.80085706,5413.04189349,0,0,0,262.83258634
1505260800000,2017-09-13 00:00:00,DASH/USDT,325.69810984,326.74082944,283.08500001,297.78476521,1504286.9715716,4998.3035194,0,0,0,300.9595087
1505174400000,2017-09-12 00:00:00,DASH/USDT,318.25,331.7409597,316.20000006,326.14181487,736849.137245,2263.47838877,0,0,0,325.53840182
1505088000000,2017-09-11 00:00:00,DASH/USDT,323.11487002,334.99999651,314.39999954,316.99252924,809152.92634252,2511.76081893,0,0,0,322.14569167
1505001600000,2017-09-10 00:00:00,DASH/USDT,324.33999998,328.52,295,323.11487054,801874.1087012,2601.39582984,0,0,0,308.24763363
1504915200000,2017-09-09 00:00:00,DASH/USDT,331.09333332,334.0463484,312.00000002,325,677360.54601276,2082.33263291,0,0,0,325.28931031
1504828800000,2017-09-08 00:00:00,DASH/USDT,347.13661412,372.66725,295.2,331.01,2160622.01156363,6419.2093951,0,0,0,336.58693439
1504742400000,2017-09-07 00:00:00,DASH/USDT,349.86663868,352.99999998,331.00000003,347.13661412,941156.47493948,2742.64881813,0,0,0,343.15602811
1504656000000,2017-09-06 00:00:00,DASH/USDT,329.14450053,353.75786661,320.70906708,349.86663868,1558040.83936288,4623.00566198,0,0,0,337.01902036
1504569600000,2017-09-05 00:00:00,DASH/USDT,314.42216794,334.99999991,280.00001024,326.80000002,2092091.44032093,6841.74591965,0,0,0,305.78327007
1504483200000,2017-09-04 00:00:00,DASH/USDT,356.19000001,358,291,310.82025321,2391972.52008805,7506.04988761,0,0,0,318.67261154
1504396800000,2017-09-03 00:00:00,DASH/USDT,345.97546665,374.11,330.33145059,356.19000002,1195063.76144691,3367.24903492,0,0,0,354.90804186
1504310400000,2017-09-02 00:00:00,DASH/USDT,396.72800011,401.63024999,320,345.85657444,3365331.3234731,9349.31681918,0,0,0,359.95478477
1504224000000,2017-09-01 00:00:00,DASH/USDT,379.87000001,396.619,374.5,395.00000001,1424177.97562214,3687.0596277,0,0,0,386.26388489
1504137600000,2017-08-31 00:00:00,DASH/USDT,373,383.93173332,370,379.8602,1005560.6939446,2685.15481893,0,0,0,374.48890725
1504051200000,2017-08-30 00:00:00,DASH/USDT,360,375.678648,357,373,1080311.724057,2933.55822336,0,0,0,368.25985434
1503964800000,2017-08-29 00:00:00,DASH/USDT,357.25492036,370,351.41599853,359.50200008,1011973.71013239,2806.71027535,0,0,0,360.55510218
1503878400000,2017-08-28 00:00:00,DASH/USDT,363.22367908,369.99999903,346.68666667,356.89999974,1266484.59870741,3548.21599157,0,0,0,356.93559854
1503792000000,2017-08-27 00:00:00,DASH/USDT,396.97640105,399.15999999,354.00000003,362.00866664,2528316.90590003,6787.61028611,0,0,0,372.48999269
1503705600000,2017-08-26 00:00:00,DASH/USDT,313.54000001,412.84510883,313.54000001,397,4600307.54800832,12599.77408404,0,0,0,365.11032002
1503619200000,2017-08-25 00:00:00,DASH/USDT,314.25999999,320,306.1769282,314.99999999,1451005.62082046,4618.93891106,0,0,0,314.14263075
1503532800000,2017-08-24 00:00:00,DASH/USDT,291.00000223,314.30379496,290.45608311,314.26,1051238.73599019,3463.88974378,0,0,0,303.48504535
1503446400000,2017-08-23 00:00:00,DASH/USDT,288.0000005,298.02048099,285.99999999,291.00000155,1105684.2681518,3783.99202404,0,0,0,292.20047535
1503360000000,2017-08-22 00:00:00,DASH/USDT,281.25562423,299.8,260,290.09909875,2015840.99488074,7163.04752771,0,0,0,281.42225597
1503273600000,2017-08-21 00:00:00,DASH/USDT,291.62343149,299.99999877,275.231,281.25562423,1447600.68345492,5097.17584659,0,0,0,284.00053814
1503187200000,2017-08-20 00:00:00,DASH/USDT,285.99999998,318.73255497,281.63261319,291.62361783,2951902.76138624,9776.3128237,0,0,0,301.94438482
1503100800000,2017-08-19 00:00:00,DASH/USDT,222.87027871,317.68746825,221.42357409,285.00000001,9690609.16814429,33941.32291327,0,0,0,285.51065003
1503014400000,2017-08-18 00:00:00,DASH/USDT,233.1132,240.08099957,217,222.09023317,1316306.1169385,5780.01939006,0,0,0,227.73385833
1502928000000,2017-08-17 00:00:00,DASH/USDT,231.36999985,264.54939797,228,234.49999995,4423846.00163813,17964.59216882,0,0,0,246.25362825
1502841600000,2017-08-16 00:00:00,DASH/USDT,202.7317589,234.97001624,197.80242134,231.564,2771194.02913873,12589.70037322,0,0,0,220.1159636
1502755200000,2017-08-15 00:00:00,DASH/USDT,199.8960321,204.5578503,189.34702,202.7317589,1296020.54361554,6523.53941759,0,0,0,198.66830882
1502668800000,2017-08-14 00:00:00,DASH/USDT,197,204.41528146,195.00000001,201.67762162,430435.02704143,2157.16730184,0,0,0,199.53715535
1502582400000,2017-08-13 00:00:00,DASH/USDT,204.04392025,208,191.70431764,200.74772668,949997.83720526,4771.86443459,0,0,0,199.08315716
1502496000000,2017-08-12 00:00:00,DASH/USDT,204.60000001,208.70000001,202.3,207,243479.64587912,1180.38387637,0,0,0,206.27157889
1502409600000,2017-08-11 00:00:00,DASH/USDT,200.00000001,208.2,197.49799976,206.01877574,661217.12256375,3241.392903,0,0,0,203.9916611
1502323200000,2017-08-10 00:00:00,DASH/USDT,199,206,194.1,200.00000001,645576.90923478,3198.62992511,0,0,0,201.82919698
1502236800000,2017-08-09 00:00:00,DASH/USDT,203.4,206.19,192.01,198.8,959782.58844262,4808.15890506,0,0,0,199.61540527
1502150400000,2017-08-08 00:00:00,DASH/USDT,196.00011642,205.94999995,193.7,203.40000001,1036298.94156629,5203.62715562,0,0,0,199.14934536
1502064000000,2017-08-07 00:00:00,DASH/USDT,189.921253,199.0000016,187.1,196.0000011,1047740.43563319,5410.45754036,0,0,0,193.65098567
1501977600000,2017-08-06 00:00:00,DASH/USDT,193.15199969,194.40255209,188.00000111,189.921253,1047856.65392579,5451.77839534,0,0,0,192.20455747
1501891200000,2017-08-05 00:00:00,DASH/USDT,187.61899983,197.2,184.25410001,193.15199987,1792914.94196084,9385.03052957,0,0,0,191.0398625
1501804800000,2017-08-04 00:00:00,DASH/USDT,186.7,191.68871995,185.04303994,186.5,529852.50485511,2804.86238018,0,0,0,188.90499177
1501718400000,2017-08-03 00:00:00,DASH/USDT,183.78899987,191.57999994,178.12,186.70000004,1080676.51042651,5824.37041436,0,0,0,185.54391866
1501632000000,2017-08-02 00:00:00,DASH/USDT,184.50437891,185.99999978,181,181.9,871504.55853127,4759.25163346,0,0,0,183.11798275
1501545600000,2017-08-01 00:00:00,DASH/USDT,177.40038394,186,174.11000025,184.50437891,2279555.9315981,12649.86612181,0,0,0,180.20395707
1501459200000,2017-07-31 00:00:00,DASH/USDT,170.83154995,178.6128,170,176.81198449,1249700.20357422,7158.95455788,0,0,0,174.56462301
1501372800000,2017-07-30 00:00:00,DASH/USDT,185.92,188.39999998,169.45,171.68999995,1062906.73656255,5991.2975926,0,0,0,177.40843617
1501286400000,2017-07-29 00:00:00,DASH/USDT,184.47299999,186.7795697,169,186.77899987,1635006.79527232,9261.05280383,0,0,0,176.54653632
1501200000000,2017-07-28 00:00:00,DASH/USDT,194.31888751,196.99999995,178.7,185.39999999,1168458.8375952,6237.70684137,0,0,0,187.32185838
1501113600000,2017-07-27 00:00:00,DASH/USDT,192,199.59491697,190.8561914,194.87754085,979343.45674321,5038.17536323,0,0,0,194.38455117
1501027200000,2017-07-26 00:00:00,DASH/USDT,193.67944749,201.06899995,184.5157,194.99999986,2016066.6821358,10442.95813584,0,0,0,193.05513398
1500940800000,2017-07-25 00:00:00,DASH/USDT,205.55,214.01,182.35394083,193.68150271,3922602.96361464,19950.47508033,0,0,0,196.61702028
1500854400000,2017-07-24 00:00:00,DASH/USDT,191.69200193,218.0091997,190.21000001,205.55,3901693.30800362,18676.64476408,0,0,0,208.90761468
1500768000000,2017-07-23 00:00:00,DASH/USDT,198.49900028,199.32389244,184.20563851,191.81152292,844570.06608677,4369.85921313,0,0,0,193.27168791
1500681600000,2017-07-22 00:00:00,DASH/USDT,186.96086127,198.50000005,180.7499995,198.49999846,1221774.37729242,6307.1865674,0,0,0,193.71146932
1500595200000,2017-07-21 00:00:00,DASH/USDT,190.70343569,198.45628327,180.9554372,186.96086127,1406277.83336449,7355.67294786,0,0,0,191.18275694
1500508800000,2017-07-20 00:00:00,DASH/USDT,154,197.52545285,154,190.7034357,5518740.2485145,29816.98576611,0,0,0,185.08712757
1500422400000,2017-07-19 00:00:00,DASH/USDT,158.07190975,171.09750649,151.07191566,155.39999571,1281105.03538773,7888.72275063,0,0,0,162.39701608
1500336000000,2017-07-18 00:00:00,DASH/USDT,152.555,167,144.503,157.28548234,1624906.75914138,10520.3595599,0,0,0,154.45353838
1500249600000,2017-07-17 00:00:00,DASH/USDT,131.82644449,153.36000379,131.82644449,152.555,1604572.55305935,11251.52628026,0,0,0,142.60932366
1500163200000,2017-07-16 00:00:00,DASH/USDT,138.31992502,144.09999893,120,130.8888897,2240854.53959554,17080.41772077,0,0,0,131.19436399
1500076800000,2017-07-15 00:00:00,DASH/USDT,160.195,161.3,137.50000064,139.01500002,1458119.1948126,9925.89425042,0,0,0,146.90053692
1499990400000,2017-07-14 00:00:00,DASH/USDT,169.18562287,172.26503062,153.39946878,161,1007486.8018291,6217.28238075,0,0,0,162.04617067
1499904000000,2017-07-13 00:00:00,DASH/USDT,178.05151875,180.55589998,163.00000021,169.18562287,1156724.96905829,6703.23526612,0,0,0,172.5621917
1499817600000,2017-07-12 00:00:00,DASH/USDT,162.93681853,179.12598998,151,177.6075,1624047.97592905,9537.09684542,0,0,0,170.28745772
1499731200000,2017-07-11 00:00:00,DASH/USDT,171.13999999,177.99999915,148.71577449,162.71107472,2456678.37445372,15066.38528043,0,0,0,163.05691967
1499644800000,2017-07-10 00:00:00,DASH/USDT,196.30745622,198.3287525,164.2,171.09948161,1590496.32890295,8760.67783728,0,0,0,181.5494598
1499558400000,2017-07-09 00:00:00,DASH/USDT,208.9999149,211,194.20000016,194.20000064,1311734.51655167,6499.57565138,0,0,0,201.81848583
1499472000000,2017-07-08 00:00:00,DASH/USDT,190.1044938,210.6,181,208.99991486,2074426.07660139,10469.70157451,0,0,0,198.13612277
1499385600000,2017-07-07 00:00:00,DASH/USDT,209.89811093,210.73,185.6,190.10449381,2070661.94709762,10587.95027558,0,0,0,195.5677816
1499299200000,2017-07-06 00:00:00,DASH/USDT,209,224.56,201.21000003,208.39703025,3286422.93866038,15382.7220506,0,0,0,213.64378345
1499212800000,2017-07-05 00:00:00,DASH/USDT,181.455243,212.89999998,178.62233352,209,2916775.27341382,14603.10911781,0,0,0,199.73659375
1499126400000,2017-07-04 00:00:00,DASH/USDT,178.31310036,184.70169114,178.1396399,183,38526.07446824,211.93624921,0,0,0,181.78143008
1499040000000,2017-07-03 00:00:00,DASH/USDT,168.90000432,184.70169113,167.00000059,178.56622849,1180293.45303003,6738.60623306,0,0,0,175.15394314
1498953600000,2017-07-02 00:00:00,DASH/USDT,158.82537741,170.99999687,156.4731651,168.90000432,734086.68966719,4464.80342685,0,0,0,164.41635151
