https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1579996800000,2020-01-26 00:00:00,ZRX/USDT,0.2245874,0.23184794,0.2245874,0.23,3151.40041176,13779.49433195,0,0,0,0.22870218
1579910400000,2020-01-25 00:00:00,ZRX/USDT,0.22468501,0.22601871,0.22165388,0.224787,1736.76815975,7696.76348709,0,0,0,0.22564915
1579824000000,2020-01-24 00:00:00,ZRX/USDT,0.2282287,0.23182532,0.22109189,0.2277,7845.55504235,34469.1852979,0,0,0,0.22761068
1579737600000,2020-01-23 00:00:00,ZRX/USDT,0.24110687,0.24110687,0.22372534,0.22759428,3096.45028611,13490.36597576,0,0,0,0.22953048
1579651200000,2020-01-22 00:00:00,ZRX/USDT,0.2425583,0.24443495,0.24039735,0.24082554,5304.89663705,21843.92402171,0,0,0,0.24285456
1579564800000,2020-01-21 00:00:00,ZRX/USDT,0.23041088,0.24241168,0.23041088,0.24241168,3147.30815362,13201.51578957,0,0,0,0.23840505
1579478400000,2020-01-20 00:00:00,ZRX/USDT,0.2327335,0.23495643,0.22516146,0.23312708,6287.58527881,27100.79782919,0,0,0,0.23200738
1579392000000,2020-01-19 00:00:00,ZRX/USDT,0.24615674,0.24745836,0.2225,0.2316905,5860.59907971,25161.80575304,0,0,0,0.23291647
1579305600000,2020-01-18 00:00:00,ZRX/USDT,0.25339301,0.25339301,0.23905959,0.24273945,10291.41457336,41951.5386272,0,0,0,0.24531673
1579219200000,2020-01-17 00:00:00,ZRX/USDT,0.25349399,0.2607659,0.24148742,0.25826003,8535.34382466,33599.17315367,0,0,0,0.25403434
1579132800000,2020-01-16 00:00:00,ZRX/USDT,0.24844776,0.25591322,0.22869416,0.24835001,11895.00929022,48381.76848054,0,0,0,0.24585726
1579046400000,2020-01-15 00:00:00,ZRX/USDT,0.23735495,0.25052116,0.22473162,0.2463451,17241.66768945,71449.87978327,0,0,0,0.24131136
1578960000000,2020-01-14 00:00:00,ZRX/USDT,0.21038773,0.2442647,0.20895845,0.23793886,20943.99328804,94333.67632156,0,0,0,0.22202032
1578873600000,2020-01-13 00:00:00,ZRX/USDT,0.21818358,0.22783902,0.209412,0.209412,16785.02661195,77432.97021679,0,0,0,0.21676847
1578787200000,2020-01-12 00:00:00,ZRX/USDT,0.20707089,0.22653159,0.20707089,0.21769781,15675.1932175,72110.25420279,0,0,0,0.21737814
1578700800000,2020-01-11 00:00:00,ZRX/USDT,0.20301125,0.21197735,0.20301125,0.20649368,9564.52644229,46174.88843526,0,0,0,0.20713696
1578614400000,2020-01-10 00:00:00,ZRX/USDT,0.20456494,0.21761454,0.19956836,0.2026145,5721.76751534,27566.91296157,0,0,0,0.20755924
1578528000000,2020-01-09 00:00:00,ZRX/USDT,0.20997799,0.20997799,0.19817019,0.2056509,7361.89441371,35906.54139215,0,0,0,0.20502933
1578441600000,2020-01-08 00:00:00,ZRX/USDT,0.18853322,0.22201355,0.18721217,0.20842588,14412.31629055,69970.2969422,0,0,0,0.20597763
1578355200000,2020-01-07 00:00:00,ZRX/USDT,0.19715477,0.19898119,0.1863634,0.18781904,11575.65074645,60910.25075668,0,0,0,0.19004437
1578268800000,2020-01-06 00:00:00,ZRX/USDT,0.18675011,0.19702216,0.1863634,0.19455261,5669.94965722,29514.13727736,0,0,0,0.19210961
1578182400000,2020-01-05 00:00:00,ZRX/USDT,0.18719088,0.19001224,0.18637567,0.18647465,4870.68398179,25882.11204006,0,0,0,0.18818726
1578096000000,2020-01-04 00:00:00,ZRX/USDT,0.18213664,0.18797079,0.18213664,0.18668334,5196.94729769,27880.86565527,0,0,0,0.18639834
1578009600000,2020-01-03 00:00:00,ZRX/USDT,0.17493209,0.18287988,0.17438097,0.18230891,10004.28827564,56748.73652275,0,0,0,0.17629094
1577923200000,2020-01-02 00:00:00,ZRX/USDT,0.1826,0.18487811,0.17409119,0.17684874,4149.36992754,23288.07257073,0,0,0,0.17817575
1577836800000,2020-01-01 00:00:00,ZRX/USDT,0.18102201,0.18513515,0.18024071,0.18289073,476.20235012,2603.70748984,0,0,0,0.18289395
1577750400000,2019-12-31 00:00:00,ZRX/USDT,0.18760875,0.18832325,0.18089282,0.18100606,5298.70876913,28906.8528528,0,0,0,0.18330285
1577664000000,2019-12-30 00:00:00,ZRX/USDT,0.19666178,0.19666178,0.18785159,0.18785759,3277.22029074,17205.4223101,0,0,0,0.19047601
1577577600000,2019-12-29 00:00:00,ZRX/USDT,0.18408232,0.19928286,0.18408232,0.19657776,3370.52400931,17239.01134553,0,0,0,0.19551724
1577491200000,2019-12-28 00:00:00,ZRX/USDT,0.18636169,0.18636169,0.18288759,0.18465828,804.54956769,4362.27256653,0,0,0,0.18443358
1577404800000,2019-12-27 00:00:00,ZRX/USDT,0.1822065,0.18524863,0.18004657,0.18347806,3748.74927732,20596.82433659,0,0,0,0.18200617
1577318400000,2019-12-26 00:00:00,ZRX/USDT,0.18054275,0.18616257,0.17960082,0.18209732,4326.04275973,23776.61877385,0,0,0,0.18194524
1577232000000,2019-12-25 00:00:00,ZRX/USDT,0.18253275,0.18570242,0.18105024,0.18105024,2405.03477095,13210.33844669,0,0,0,0.18205701
1577145600000,2019-12-24 00:00:00,ZRX/USDT,0.18137246,0.18447789,0.18137246,0.1833358,489.63821584,2668.22279123,0,0,0,0.18350724
1577059200000,2019-12-23 00:00:00,ZRX/USDT,0.19252817,0.19252817,0.18118113,0.18118113,471.09126278,2490.59465104,0,0,0,0.1891481
1576972800000,2019-12-22 00:00:00,ZRX/USDT,0.18847048,0.1934978,0.1880832,0.19117114,2389.90065712,12507.03731893,0,0,0,0.19108447
1576886400000,2019-12-21 00:00:00,ZRX/USDT,0.19102835,0.19102835,0.18783764,0.1909645,738.17738664,3913.5847034,0,0,0,0.18861924
1576800000000,2019-12-20 00:00:00,ZRX/USDT,0.18699999,0.19757406,0.1856,0.1918795,1908.49383781,10103.19946776,0,0,0,0.18889994
1576713600000,2019-12-19 00:00:00,ZRX/USDT,0.20014425,0.20014425,0.17997599,0.18698805,841.22112956,4496.96411194,0,0,0,0.18706423
1576627200000,2019-12-18 00:00:00,ZRX/USDT,0.17767195,0.20366325,0.172458,0.20163675,1583.63689751,8501.21791506,0,0,0,0.18628353
1576540800000,2019-12-17 00:00:00,ZRX/USDT,0.1950321,0.19503211,0.17922769,0.18150536,878.96498351,4679.11660128,0,0,0,0.18784848
1576454400000,2019-12-16 00:00:00,ZRX/USDT,0.20862238,0.20862238,0.19166994,0.19214905,2876.62224151,14062.2324252,0,0,0,0.20456369
1576368000000,2019-12-15 00:00:00,ZRX/USDT,0.21031788,0.21031788,0.20242096,0.20726016,889.07495412,4288.95850265,0,0,0,0.2072939
1576281600000,2019-12-14 00:00:00,ZRX/USDT,0.22022577,0.22140774,0.21014688,0.2116023,1666.33104998,7888.33880827,0,0,0,0.21123979
1576195200000,2019-12-13 00:00:00,ZRX/USDT,0.21583942,0.21999214,0.21583942,0.21944733,967.18297372,4456.54065098,0,0,0,0.2170255
