https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1515196800000,2018-01-06 00:00:00,XMR/USDT,356.96429608,395.98999999,349.24999997,394.0001,2187493.83003903,5803.58689515,0,0,0,376.92100929
1515110400000,2018-01-05 00:00:00,XMR/USDT,372.90619599,377.48999998,338.50900007,356.96429616,2373221.7231255,6603.8039505,0,0,0,359.37192274
1515024000000,2018-01-04 00:00:00,XMR/USDT,385.99918299,387.82779295,353.058825,368.10333251,2549353.87900451,6907.57849347,0,0,0,369.06621928
1514937600000,2018-01-03 00:00:00,XMR/USDT,365,390,360,385.99918299,2882263.87904095,7682.84992598,0,0,0,375.15556164
1514851200000,2018-01-02 00:00:00,XMR/USDT,339.39449999,370.48,335.2833291,364.17,3835064.19468766,10761.86339199,0,0,0,356.35689238
1514764800000,2018-01-01 00:00:00,XMR/USDT,327.80682524,344.79798707,314.5001,335.10000003,1479742.84776592,4447.33884883,0,0,0,332.72545629
1514678400000,2017-12-31 00:00:00,XMR/USDT,302,340.13245816,299.25367833,331.83132944,1167159.07586698,3610.67778093,0,0,0,323.25207251
1514592000000,2017-12-30 00:00:00,XMR/USDT,350,352.69525637,287,303.99999999,4195288.47898214,13413.26986339,0,0,0,312.77149581
1514505600000,2017-12-29 00:00:00,XMR/USDT,348.90561178,367.61099984,334.84257203,350,3143293.85433918,8906.48308233,0,0,0,352.92200358
1514419200000,2017-12-28 00:00:00,XMR/USDT,374,376.60383612,322.87999999,348.90561178,2825252.19565648,8264.597786,0,0,0,341.84993254
1514332800000,2017-12-27 00:00:00,XMR/USDT,358,409.298126,342.14000001,374,3543473.13979396,9529.81989045,0,0,0,371.83002202
1514246400000,2017-12-26 00:00:00,XMR/USDT,331,362.25,330,356.51948491,2198216.42833808,6265.31372853,0,0,0,350.8549649
1514160000000,2017-12-25 00:00:00,XMR/USDT,328.16750061,350,312.00000055,330.28498157,1237236.4947048,3730.38187024,0,0,0,331.66483693
1514073600000,2017-12-24 00:00:00,XMR/USDT,339.49999999,350.44384569,281.00000001,326,4104773.14918983,13192.65179696,0,0,0,311.14086935
1513987200000,2017-12-23 00:00:00,XMR/USDT,312.22000001,380.00000011,312.22000001,339.49999999,4304207.83100504,12051.95024721,0,0,0,357.1378692
1513900800000,2017-12-22 00:00:00,XMR/USDT,405,411.82999999,242.50001,317,13373609.89846152,42922.1643958,0,0,0,311.5781808
1513814400000,2017-12-21 00:00:00,XMR/USDT,471.99999999,475,370,405,6299984.69980573,15085.85815179,0,0,0,417.60863958
1513728000000,2017-12-20 00:00:00,XMR/USDT,357.99999835,478,315,474.99999985,12394568.83794114,30750.83973093,0,0,0,403.06440235
1513641600000,2017-12-19 00:00:00,XMR/USDT,373.00000002,392.83955659,325,357.99999837,6614675.3225695,18500.61381201,0,0,0,357.53815466
1513555200000,2017-12-18 00:00:00,XMR/USDT,344,375.00000102,319,372.5,4335463.91789382,12505.05205429,0,0,0,346.69699086
1513468800000,2017-12-17 00:00:00,XMR/USDT,321.20000004,359.6,320.5,344,4955573.01509073,14448.34469388,0,0,0,342.9855198
1513382400000,2017-12-16 00:00:00,XMR/USDT,310.2001018,329.28680392,307.57326601,321.00000004,2571231.05093162,8034.77823833,0,0,0,320.01269663
1513296000000,2017-12-15 00:00:00,XMR/USDT,318.405,319.98999985,289.99999999,310.2001018,2118978.11771932,6943.29267679,0,0,0,305.18346501
1513209600000,2017-12-14 00:00:00,XMR/USDT,295.68923106,320.6583523,290,318.405,4058973.2489972,13125.48147059,0,0,0,309.24376055
1513123200000,2017-12-13 00:00:00,XMR/USDT,291.89699999,321.24777822,274.41105018,293.58316697,5819955.52508879,19571.56600869,0,0,0,297.36790211
1513036800000,2017-12-12 00:00:00,XMR/USDT,272.3599071,305,270.5152786,291.80943087,3854314.30577172,13483.70446441,0,0,0,285.84980603
1512950400000,2017-12-11 00:00:00,XMR/USDT,240,274.99639987,238.671389,272.35990704,2607088.33177941,10002.11030272,0,0,0,260.65382732
1512864000000,2017-12-10 00:00:00,XMR/USDT,256.0966,256.0966,214.03972813,241.21914276,2640528.23529017,11187.91116425,0,0,0,236.01619609
1512777600000,2017-12-09 00:00:00,XMR/USDT,260.5688434,270,238.61398189,256.0966,3168106.8896299,12222.94986245,0,0,0,259.19331464
1512691200000,2017-12-08 00:00:00,XMR/USDT,257.13783438,268.94385165,230.005,261.1261513,3440955.48699956,13663.315771,0,0,0,251.83897852
1512604800000,2017-12-07 00:00:00,XMR/USDT,254.35034887,277.89999998,225.68,259.7799993,5776652.00710451,23204.4341341,0,0,0,248.94604081
1512518400000,2017-12-06 00:00:00,XMR/USDT,247.2027558,285.04,242.51859009,254.48069913,12641525.16303245,48020.13930811,0,0,0,263.25465409
1512432000000,2017-12-05 00:00:00,XMR/USDT,208.6476,248,206.12421045,247.4839382,6263079.48588362,27585.63145068,0,0,0,227.04136742
1512345600000,2017-12-04 00:00:00,XMR/USDT,195.884699,208.5529,188.5,208.5529,1830518.19830627,9220.83128604,0,0,0,198.51986675
1512259200000,2017-12-03 00:00:00,XMR/USDT,200.99999999,207.07407616,184.49494984,195.884699,4328857.31670854,21619.78293501,0,0,0,200.22667802
1512172800000,2017-12-02 00:00:00,XMR/USDT,185.6619691,203,183.63,200.9999,2655853.04910125,13852.60614323,0,0,0,191.72226667
1512086400000,2017-12-01 00:00:00,XMR/USDT,175.0256203,188.6,165.77126851,185.66196909,2753619.98993041,15392.25541994,0,0,0,178.89645895
1512000000000,2017-11-30 00:00:00,XMR/USDT,166,189.41781324,151,175.03000001,5316810.14158137,31736.5165618,0,0,0,167.52973286
1511913600000,2017-11-29 00:00:00,XMR/USDT,196.2296,208.5,150.96,165.49209721,8867464.44057684,48345.34018697,0,0,0,183.41921695
1511827200000,2017-11-28 00:00:00,XMR/USDT,172.99999998,196.82,170.10000003,196.66,5559384.99016639,30333.98312945,0,0,0,183.27250221
1511740800000,2017-11-27 00:00:00,XMR/USDT,162.5,173,157.87146688,172.99999998,2321777.16388561,14133.40818771,0,0,0,164.27581606
1511654400000,2017-11-26 00:00:00,XMR/USDT,166.6001,167.89,157,162.5,1590662.58763416,9900.13164414,0,0,0,160.67085214
1511568000000,2017-11-25 00:00:00,XMR/USDT,158.9162964,169.5,157.79500001,168.20139946,2446306.73170014,14870.33858749,0,0,0,164.50914801
1511481600000,2017-11-24 00:00:00,XMR/USDT,157.00500008,162.08994527,154.5,158.9162964,2170899.1096401,13713.88277548,0,0,0,158.29937773
1511395200000,2017-11-23 00:00:00,XMR/USDT,166.3969,173.66599999,153,158.9999,3280639.43486956,20250.97866026,0,0,0,161.99905643
1511308800000,2017-11-22 00:00:00,XMR/USDT,142,173.37,140.45033552,165,4839942.32708518,31123.15096173,0,0,0,155.50939341
1511222400000,2017-11-21 00:00:00,XMR/USDT,136.74999848,142.905,131.1,142,1920927.65702904,13936.09756885,0,0,0,137.83827556
1511136000000,2017-11-20 00:00:00,XMR/USDT,129.6647,141.83082665,128.5,136.74999848,1480681.43458495,10835.82423355,0,0,0,136.64686715
1511049600000,2017-11-19 00:00:00,XMR/USDT,131,133.99534483,125.5,129.66484,854778.38425075,6576.65758383,0,0,0,129.97155064
1510963200000,2017-11-18 00:00:00,XMR/USDT,126.28,135,122.7344,131.06543885,2133001.72120723,16514.22878518,0,0,0,129.16144913
1510876800000,2017-11-17 00:00:00,XMR/USDT,120.0077,126.5,118.33340202,126.5,1543134.29718949,12578.83170955,0,0,0,122.67707628
1510790400000,2017-11-16 00:00:00,XMR/USDT,120.35888152,127.78592943,118.01,120.00600001,1905299.070619,15601.39985674,0,0,0,122.12359712
1510704000000,2017-11-15 00:00:00,XMR/USDT,121.3302,124,117.5,120.98789821,1179594.14864735,9777.15549758,0,0,0,120.64798897
1510617600000,2017-11-14 00:00:00,XMR/USDT,121.83602922,123.23853162,116.4,121.3302,1202232.90716842,9982.84647221,0,0,0,120.42987042
1510531200000,2017-11-13 00:00:00,XMR/USDT,124.5,134.5,117.0253049,122.26095799,4533392.58406287,36424.01446851,0,0,0,124.46164021
1510444800000,2017-11-12 00:00:00,XMR/USDT,118.26000126,135,107.6565848,124.5,6160388.33821297,51074.33826304,0,0,0,120.61611658
1510358400000,2017-11-11 00:00:00,XMR/USDT,104.59242034,129.0979784,102.25343313,119.15544748,4069632.87881191,34959.91349832,0,0,0,116.40855115
1510272000000,2017-11-10 00:00:00,XMR/USDT,118.99999999,120.7,99.25,104.53579543,3809063.35239096,35204.47392359,0,0,0,108.19827504
1510185600000,2017-11-09 00:00:00,XMR/USDT,112.39552191,123,110.74,118,2881761.88328869,24618.75505602,0,0,0,117.05554877
1510099200000,2017-11-08 00:00:00,XMR/USDT,98.39,115,98.23027364,112.39552191,1858155.98786682,17774.69972218,0,0,0,104.53937433
1510012800000,2017-11-07 00:00:00,XMR/USDT,101.99999989,104,93.13200001,98.39,2887653.2485407,29109.7295351,0,0,0,99.19890341
1509926400000,2017-11-06 00:00:00,XMR/USDT,86.3,102,85.70000002,101.9999999,2895130.27667446,30332.82275288,0,0,0,95.44546184
1509840000000,2017-11-05 00:00:00,XMR/USDT,87.01350243,89.163662,85.73400002,86.29,495444.93400064,5696.9656288,0,0,0,86.96646009
1509753600000,2017-11-04 00:00:00,XMR/USDT,86.87585719,87.99,84.50185127,87,327012.51856159,3798.91410386,0,0,0,86.08052449
1509667200000,2017-11-03 00:00:00,XMR/USDT,83,89.4,82.99999999,87.2482256,959505.96099536,11184.00318173,0,0,0,85.79271173
1509580800000,2017-11-02 00:00:00,XMR/USDT,85.1365321,85.99999775,80,82.91549994,1169028.44390552,14128.25524471,0,0,0,82.7440065
1509494400000,2017-11-01 00:00:00,XMR/USDT,87.5,88.268,84.34401419,86,390114.82446116,4542.05578481,0,0,0,85.88948329
1509408000000,2017-10-31 00:00:00,XMR/USDT,88.88978522,89.40653105,87.24612573,87.5,222970.88992794,2521.71530755,0,0,0,88.42032614
1509321600000,2017-10-30 00:00:00,XMR/USDT,88.50000001,90.9999912,87.8,88.88978522,273808.95581227,3066.52496222,0,0,0,89.28965496
1509235200000,2017-10-29 00:00:00,XMR/USDT,85.52730312,89.96999999,85.27087707,88.5,340716.3482685,3860.47377414,0,0,0,88.25765131
1509148800000,2017-10-28 00:00:00,XMR/USDT,86.10000002,87.44714116,85.07333357,86.07074954,187680.29228665,2177.53758685,0,0,0,86.18923201
1509062400000,2017-10-27 00:00:00,XMR/USDT,88.79999886,89,86.1,86.10000003,399961.06023549,4591.74611673,0,0,0,87.10434986
1508976000000,2017-10-26 00:00:00,XMR/USDT,87.55291879,89.40885275,87,88.79999905,240816.60833904,2725.65509352,0,0,0,88.35182738
1508889600000,2017-10-25 00:00:00,XMR/USDT,88.43500331,95,85,87.90453694,1330291.99032287,14871.32765191,0,0,0,89.45347863
1508803200000,2017-10-24 00:00:00,XMR/USDT,84.9391745,92,82.41567497,87.75,674668.41272237,7645.04535473,0,0,0,88.24910532
1508716800000,2017-10-23 00:00:00,XMR/USDT,86.078079,87.5,81.60000001,85.49999964,405166.71027873,4797.78963072,0,0,0,84.44861935
1508630400000,2017-10-22 00:00:00,XMR/USDT,88.1127709,89,85,86.39505541,351718.12306253,4070.37318628,0,0,0,86.40930621
1508544000000,2017-10-21 00:00:00,XMR/USDT,90.32049069,90.50787197,85.811,87.7370305,450354.15657076,5140.8267919,0,0,0,87.60344878
1508457600000,2017-10-20 00:00:00,XMR/USDT,88.89250607,93,87.801,90.32049069,472331.22670306,5194.65799326,0,0,0,90.92633765
1508371200000,2017-10-19 00:00:00,XMR/USDT,89.40536944,92.7419088,87.4540001,88.25000007,469582.41634949,5243.79551868,0,0,0,89.55010062
1508284800000,2017-10-18 00:00:00,XMR/USDT,90.5408196,91.98101144,85,88.99823469,598199.76574121,6812.76973074,0,0,0,87.80566339
1508198400000,2017-10-17 00:00:00,XMR/USDT,96.03846378,97,90.09,90.87503322,701689.28176183,7477.57455338,0,0,0,93.83915556
1508112000000,2017-10-16 00:00:00,XMR/USDT,94.57797404,98.89999965,93.00000001,95.7143256,648662.36403885,6777.89978277,0,0,0,95.7025605
1508025600000,2017-10-15 00:00:00,XMR/USDT,100.14813162,101.02101332,91.06650011,94.45839031,1166327.25943458,12178.39776225,0,0,0,95.7701729
1507939200000,2017-10-14 00:00:00,XMR/USDT,94.8594915,103.64928,93.5,99.72666667,1262296.09005386,13140.54946727,0,0,0,96.06113452
1507852800000,2017-10-13 00:00:00,XMR/USDT,86.79252574,97.07576561,85.2,94.8594915,2324897.5222691,25448.5303729,0,0,0,91.35684804
1507766400000,2017-10-12 00:00:00,XMR/USDT,87.4777292,89.49999999,86.5453772,87.39018766,735686.68277337,8380.74674962,0,0,0,87.78295117
1507680000000,2017-10-11 00:00:00,XMR/USDT,86.50000002,88.5,85.56009196,87.4777292,252560.36109888,2892.20269557,0,0,0,87.3245715
1507593600000,2017-10-10 00:00:00,XMR/USDT,85.15333336,88.55033914,84.00000001,86.84751,549151.36909581,6343.03712817,0,0,0,86.57546188
1507507200000,2017-10-09 00:00:00,XMR/USDT,90,90.38596043,83.3,85.16666666,802826.90629602,9170.49768657,0,0,0,87.54452961
1507420800000,2017-10-08 00:00:00,XMR/USDT,91.49684942,92.28540733,90,90,401875.54969761,4415.42051355,0,0,0,91.01637057
1507334400000,2017-10-07 00:00:00,XMR/USDT,91.11215572,92.48663011,89.525237,91.49684942,440918.66742088,4839.30801684,0,0,0,91.11192465
1507248000000,2017-10-06 00:00:00,XMR/USDT,91.64701386,93.20481282,90.0622623,91.13090792,407872.97763,4460.69408315,0,0,0,91.43711046
1507161600000,2017-10-05 00:00:00,XMR/USDT,89.95729216,92.1,87.22404091,91.64701383,495437.90655068,5505.40547559,0,0,0,89.9911748
1507075200000,2017-10-04 00:00:00,XMR/USDT,93.26680879,94.36405528,88.04841295,89.96018331,443729.62726176,4858.74310509,0,0,0,91.3260112
1506988800000,2017-10-03 00:00:00,XMR/USDT,91.45850101,94.90429993,87,93.26681038,700484.97907261,7761.73585727,0,0,0,90.24849491
1506902400000,2017-10-02 00:00:00,XMR/USDT,93.9968587,94.18759993,91,91.76599995,470121.99166981,5097.15404144,0,0,0,92.23225114
1506816000000,2017-10-01 00:00:00,XMR/USDT,96.0491,96.49320182,91.817,93.3840767,345247.74089374,3681.06482504,0,0,0,93.79018227
1506729600000,2017-09-30 00:00:00,XMR/USDT,94.79970491,97,94.41100007,96.0491,428634.04455226,4466.87840858,0,0,0,95.9582969
1506643200000,2017-09-29 00:00:00,XMR/USDT,98.1753,98.99999999,89.37537495,94.99999996,1550271.98911719,16507.04790448,0,0,0,93.91576241
1506556800000,2017-09-28 00:00:00,XMR/USDT,102.1222,102.74985234,96.41333336,98.1753,1441265.61862514,14421.14259673,0,0,0,99.94115299
1506470400000,2017-09-27 00:00:00,XMR/USDT,93.7,104.83499997,93.24671405,102.49999999,1952634.03015068,19747.8513305,0,0,0,98.87830313
1506384000000,2017-09-26 00:00:00,XMR/USDT,94.09159539,95.58254512,91.70000131,93.7,532714.09965782,5663.97648363,0,0,0,94.05302108
1506297600000,2017-09-25 00:00:00,XMR/USDT,89.39,94.8487,88.8533334,94.0933,550091.99564692,5945.62941267,0,0,0,92.52039733
1506211200000,2017-09-24 00:00:00,XMR/USDT,91.99929999,92.26807922,87.22000008,89.3902,240589.86493013,2675.61204347,0,0,0,89.9195627
1506124800000,2017-09-23 00:00:00,XMR/USDT,87.63125,92.32383993,86.7743866,91.99929999,682791.42677145,7564.46914132,0,0,0,90.26296677
1506038400000,2017-09-22 00:00:00,XMR/USDT,86.6263,89.9833,84,87.5,850859.43883645,9839.843882,0,0,0,86.47082708
1505952000000,2017-09-21 00:00:00,XMR/USDT,95.32,96.24959886,84.09000001,85.72070169,1135037.37126271,12612.77545128,0,0,0,89.99108686
1505865600000,2017-09-20 00:00:00,XMR/USDT,97.8908945,98.79999864,92.50000001,95.32,903350.47712967,9389.40938926,0,0,0,96.20951006
1505779200000,2017-09-19 00:00:00,XMR/USDT,101.49999999,102.49949997,93.06440822,97.8908945,1618795.08882596,16661.24026062,0,0,0,97.15933889
1505692800000,2017-09-18 00:00:00,XMR/USDT,94.00020001,103.3476649,94.00020001,101.49999999,2281222.88837563,22902.88204422,0,0,0,99.60418448
1505606400000,2017-09-17 00:00:00,XMR/USDT,96.06406257,96.99999999,88.63000104,94.00029997,1323004.55220595,14120.38812396,0,0,0,93.69463081
1505520000000,2017-09-16 00:00:00,XMR/USDT,100.12749997,104.99999999,91.14000002,96.387,2280744.7363465,23362.18196596,0,0,0,97.62550174
1505433600000,2017-09-15 00:00:00,XMR/USDT,85.6387,104.99999998,71.136,100.12769066,7765781.02502182,87542.1581235,0,0,0,88.70904249
1505347200000,2017-09-14 00:00:00,XMR/USDT,109.76929247,119.9,85,85.6387,8954337.56522693,90562.70640809,0,0,0,98.87444755
1505260800000,2017-09-13 00:00:00,XMR/USDT,111.72468022,112.99999992,101.2,109.88677678,3777631.29523657,35489.17472492,0,0,0,106.44460809
1505174400000,2017-09-12 00:00:00,XMR/USDT,112.00000668,116.3,108.68666666,111.20666667,1369431.61398549,12163.82782304,0,0,0,112.58229184
1505088000000,2017-09-11 00:00:00,XMR/USDT,112.2819,116,109.15333333,112.4,936176.60188208,8325.99152373,0,0,0,112.44025401
1505001600000,2017-09-10 00:00:00,XMR/USDT,116,117.21713399,102.02838269,112.2819,2154151.19367676,19545.57901356,0,0,0,110.21168481
1504915200000,2017-09-09 00:00:00,XMR/USDT,116.55180112,119.42639511,112,116,1565383.38628122,13542.75139341,0,0,0,115.58828341
1504828800000,2017-09-08 00:00:00,XMR/USDT,122.48099986,135.05061997,105,116.55180064,6140202.18893062,51428.28213437,0,0,0,119.39349194
1504742400000,2017-09-07 00:00:00,XMR/USDT,122.99999971,124.5,116.00000001,122.89999988,2088573.99801924,17383.70369662,0,0,0,120.14551297
1504656000000,2017-09-06 00:00:00,XMR/USDT,118.46,124.72800111,114.34033892,122.99999977,2754928.29747908,23032.12282921,0,0,0,119.61243511
1504569600000,2017-09-05 00:00:00,XMR/USDT,105.52349999,121.99999937,93.4,118.46128419,4245632.46295005,38282.7360208,0,0,0,110.90201234
1504483200000,2017-09-04 00:00:00,XMR/USDT,126.1003,126.1003,98.56,105.098,5358737.53190141,49716.59418116,0,0,0,107.78569248
1504396800000,2017-09-03 00:00:00,XMR/USDT,122.6342,129.48393696,110.38999831,125.9922,3836386.46971375,31521.75113935,0,0,0,121.70600715
1504310400000,2017-09-02 00:00:00,XMR/USDT,143.03619873,143.0361988,117.39192792,121.42,4904349.15737284,37887.80257731,0,0,0,129.44401162
1504224000000,2017-09-01 00:00:00,XMR/USDT,140.53615233,150,134.897,143.03619873,5033196.14971509,35080.44985256,0,0,0,143.47581547
1504137600000,2017-08-31 00:00:00,XMR/USDT,133.7,143.73001,132.16841259,140.53615234,3788438.06045789,27194.91154339,0,0,0,139.30687196
1504051200000,2017-08-30 00:00:00,XMR/USDT,133.39999992,137.6,121.32,133.99999989,3340744.14859013,25936.75666949,0,0,0,128.80346572
1503964800000,2017-08-29 00:00:00,XMR/USDT,144,144.72,127.41,133.39999999,4267977.268845,31601.05366259,0,0,0,135.05806845
1503878400000,2017-08-28 00:00:00,XMR/USDT,130.9,153.43,128,144,12750316.07378545,90731.83038135,0,0,0,140.52748655
1503792000000,2017-08-27 00:00:00,XMR/USDT,138.2057,139.5625,123.24666667,130.931639,3904123.54275947,29777.68675523,0,0,0,131.1090272
1503705600000,2017-08-26 00:00:00,XMR/USDT,107.79999998,148,104.1,138.2,14500934.26128751,110922.7570027,0,0,0,130.73002017
1503619200000,2017-08-25 00:00:00,XMR/USDT,86.18,110,84.8100002,107.99985595,5095612.06232846,51928.36294975,0,0,0,98.1277239
1503532800000,2017-08-24 00:00:00,XMR/USDT,90.3728869,94,79.119167,86,3251082.14979566,38380.31471112,0,0,0,84.70702166
1503446400000,2017-08-23 00:00:00,XMR/USDT,90.7372,100.24,84.83361167,90.373,4684280.41139949,50615.6079387,0,0,0,92.54616514
1503360000000,2017-08-22 00:00:00,XMR/USDT,77.62482317,96.52096372,71.64655757,89.95000003,6625035.86203861,78196.92154755,0,0,0,84.72246388
1503273600000,2017-08-21 00:00:00,XMR/USDT,55.29550857,100,52.5,77.64423423,17162630.44105678,218557.11095798,0,0,0,78.52698256
1503187200000,2017-08-20 00:00:00,XMR/USDT,55.7154464,56.45999956,51.9,55.29510557,825282.88201168,15174.73984075,0,0,0,54.38530681
1503100800000,2017-08-19 00:00:00,XMR/USDT,46.46,58.5,46.440678,55.6321057,2053671.72829146,38814.18312834,0,0,0,52.91034263
1503014400000,2017-08-18 00:00:00,XMR/USDT,47.2,50,45.1,46.46000001,969704.4179191,20289.54821256,0,0,0,47.79329769
1502928000000,2017-08-17 00:00:00,XMR/USDT,48.64470005,49.62453137,47,47.2,393091.05385955,8096.84486221,0,0,0,48.54867056
1502841600000,2017-08-16 00:00:00,XMR/USDT,48.71189402,49.10357001,47,48.60030001,405296.92972028,8400.97525391,0,0,0,48.24403327
1502755200000,2017-08-15 00:00:00,XMR/USDT,49.77999999,50.25564038,45.08457151,48.71189401,472679.5483657,9960.27585132,0,0,0,47.45647163
1502668800000,2017-08-14 00:00:00,XMR/USDT,47.70220001,49.84243884,46.8744766,48.64549984,189042.93374881,3873.50788738,0,0,0,48.80406578
1502582400000,2017-08-13 00:00:00,XMR/USDT,49.6976,50.2,45.4997,46.4843349,628857.7996201,13129.06619601,0,0,0,47.8981361
1502496000000,2017-08-12 00:00:00,XMR/USDT,50.5,51.5005,49,49.2009,139769.25993303,2797.19488386,0,0,0,49.96765178
1502409600000,2017-08-11 00:00:00,XMR/USDT,49.3,51.44,48.76,50.35942001,268676.97830134,5367.27370911,0,0,0,50.05837094
1502323200000,2017-08-10 00:00:00,XMR/USDT,51,51.39999993,49.29219899,49.3,259793.18855104,5178.08360813,0,0,0,50.17168671
1502236800000,2017-08-09 00:00:00,XMR/USDT,52,53.43647243,49.09,51.0570119,600408.8433095,11654.54646569,0,0,0,51.51713497
1502150400000,2017-08-08 00:00:00,XMR/USDT,50.49273878,52.91025627,49.72069002,52.0000385,885491.54088519,17188.56125722,0,0,0,51.51632691
1502064000000,2017-08-07 00:00:00,XMR/USDT,47.82780816,50.49999999,46.97077148,50.49273878,527049.39239461,10877.89627679,0,0,0,48.45140815
1501977600000,2017-08-06 00:00:00,XMR/USDT,48.65999989,49.29,47.3473468,47.82734241,235782.28732185,4889.56465064,0,0,0,48.22152976
1501891200000,2017-08-05 00:00:00,XMR/USDT,44.95426355,49.197472,44.77991811,48.65999989,883701.28479326,18582.95080432,0,0,0,47.55441125
1501804800000,2017-08-04 00:00:00,XMR/USDT,43.56351929,45,42.52383143,44.95426355,261173.46649313,6021.40682671,0,0,0,43.37416055
1501718400000,2017-08-03 00:00:00,XMR/USDT,43.4486546,44.4799999,42.8999995,43.56351923,294664.79365837,6742.19124909,0,0,0,43.70460326
1501632000000,2017-08-02 00:00:00,XMR/USDT,44.20022616,44.6552359,42.58349281,43.4486546,534716.61499451,12214.24060272,0,0,0,43.77813016
1501545600000,2017-08-01 00:00:00,XMR/USDT,39.89565349,45.497,39.65,44.20022616,1352804.08259461,32120.77323131,0,0,0,42.11617425
1501459200000,2017-07-31 00:00:00,XMR/USDT,39.7526129,41.02,38.84400001,39.89565349,599217.96190998,15058.51696681,0,0,0,39.79262786
1501372800000,2017-07-30 00:00:00,XMR/USDT,44.0506066,44.1178,39.09,39.7651969,597447.62074742,14404.91837269,0,0,0,41.47525208
1501286400000,2017-07-29 00:00:00,XMR/USDT,43.9712,44.58924897,42.13270001,44.0065626,354672.94075094,8165.93023092,0,0,0,43.43325631
1501200000000,2017-07-28 00:00:00,XMR/USDT,45.4677124,45.9,42.10000002,43.9713,650097.6022569,14740.9070538,0,0,0,44.10160106
1501113600000,2017-07-27 00:00:00,XMR/USDT,45.9658,46.55,43.8,45.4045954,945415.76501963,20799.07066323,0,0,0,45.45471191
1501027200000,2017-07-26 00:00:00,XMR/USDT,40.8,46.69979341,38.4,45.9658,1791859.45625544,40924.23503398,0,0,0,43.78480024
1500940800000,2017-07-25 00:00:00,XMR/USDT,45.94999936,46.15699978,38,40.5888,1269313.13144433,31151.49540405,0,0,0,40.74645903
1500854400000,2017-07-24 00:00:00,XMR/USDT,42.59593626,46.00999999,41.50735359,45.8822001,782748.93287205,17761.13754763,0,0,0,44.07087838
1500768000000,2017-07-23 00:00:00,XMR/USDT,44.99000032,45.17819999,41,42.6090641,644105.02719808,14826.23946977,0,0,0,43.44358719
1500681600000,2017-07-22 00:00:00,XMR/USDT,40.30030462,45,40.07148342,45,891108.87407825,20835.76335568,0,0,0,42.76823742
1500595200000,2017-07-21 00:00:00,XMR/USDT,40.7997,41.7499998,39.25000001,40.30030563,840966.05013838,20615.51096901,0,0,0,40.79287927
1500508800000,2017-07-20 00:00:00,XMR/USDT,34.96151814,41,34.82865529,40.7999,1826923.05923319,46571.81844313,0,0,0,39.22808085
1500422400000,2017-07-19 00:00:00,XMR/USDT,36.37324649,37.68999993,34,35.049141,504844.3155896,13873.33134189,0,0,0,36.38955223
1500336000000,2017-07-18 00:00:00,XMR/USDT,34.8143,37.99999998,33,36.5528,1186041.30699573,33838.32882837,0,0,0,35.05023291
1500249600000,2017-07-17 00:00:00,XMR/USDT,29.4164,34.99659999,29.19501233,34.8143,1133236.3171357,34742.49178021,0,0,0,32.61816464
1500163200000,2017-07-16 00:00:00,XMR/USDT,32,32.75859883,28.61800001,29.1957,1378528.91498799,45497.95457329,0,0,0,30.29870085
1500076800000,2017-07-15 00:00:00,XMR/USDT,35.6177,35.6177,31.2202334,32,438972.48808891,13334.30918128,0,0,0,32.92052719
1499990400000,2017-07-14 00:00:00,XMR/USDT,38,38.39522647,34,35.6177,451471.76336393,12608.26016442,0,0,0,35.80761798
1499904000000,2017-07-13 00:00:00,XMR/USDT,40.4008,40.60691067,36.57648959,38,352891.17396977,9067.39051915,0,0,0,38.91871351
1499817600000,2017-07-12 00:00:00,XMR/USDT,36.62135686,40.64897912,34.52082983,40.40077813,868774.64756442,23011.40503812,0,0,0,37.75408959
1499731200000,2017-07-11 00:00:00,XMR/USDT,39.5072,40.3175626,34.18689204,36.8455,1660213.71126648,44797.39747937,0,0,0,37.06049468
1499644800000,2017-07-10 00:00:00,XMR/USDT,44.5977,44.80207469,38.1,39.68086008,681887.92839172,16500.14979113,0,0,0,41.32616594
1499558400000,2017-07-09 00:00:00,XMR/USDT,46.31018788,46.8,43.50000002,44.59899997,543656.76634067,11963.36943361,0,0,0,45.4434488
1499472000000,2017-07-08 00:00:00,XMR/USDT,43.75,46.3020835,39.9,46.3020835,960095.02921698,22298.89411919,0,0,0,43.05572393
1499385600000,2017-07-07 00:00:00,XMR/USDT,50.1999995,50.54325278,42.99999999,43.67116233,2060385.88527004,45059.55917839,0,0,0,45.72583316
1499299200000,2017-07-06 00:00:00,XMR/USDT,45.99,50.40161018,45.9209722,50,1554918.63548456,32129.12700046,0,0,0,48.39591923
1499212800000,2017-07-05 00:00:00,XMR/USDT,45.24330212,46.56553099,44.1500132,45.99,399494.4334652,8748.10612783,0,0,0,45.66639083
1499126400000,2017-07-04 00:00:00,XMR/USDT,43.8094,44.98341225,43.3552,44.98341225,62199.76068541,1402.12671862,0,0,0,44.36101235
1499040000000,2017-07-03 00:00:00,XMR/USDT,41.87018853,44.31069998,41,43.36126492,332490.52481515,7769.28939988,0,0,0,42.79548716
1498953600000,2017-07-02 00:00:00,XMR/USDT,39.82010006,42.48041133,39.04020121,41.87018853,381274.31719407,9297.85712722,0,0,0,41.00668702
