https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1517356800000,2018-01-31 00:00:00,ETC/USDT,27.05,28.79,26,28.79,86213597.0316430923068474,3145000.07527633,0,0,0,27.41290778
1517270400000,2018-01-30 00:00:00,ETC/USDT,31.05676874,32,26.631,27.10000002,237509462.4819963169104032,8180459.95393376,0,0,0,29.03375407
1517184000000,2018-01-29 00:00:00,ETC/USDT,32.45110101,33.21584994,30.31000003,31.05673194,106586780.2976884501339514,3378552.92419807,0,0,0,31.54805702
1517097600000,2018-01-28 00:00:00,ETC/USDT,29.66056958,33.99,29.5,32.45110101,172656286.1397963609017896,5395703.30859107,0,0,0,31.99884728
1517011200000,2018-01-27 00:00:00,ETC/USDT,28.6525799,30.25049897,27.90000029,29.66056949,78163892.9087615810901045,2663469.77985839,0,0,0,29.34664155
1516924800000,2018-01-26 00:00:00,ETC/USDT,28.90000181,29.58,26.45010003,28.55800001,76204204.98206529017886,2723617.86369078,0,0,0,27.979037
1516838400000,2018-01-25 00:00:00,ETC/USDT,29.66,30.30400003,28.55801396,29.18635717,50384689.7362401540633105,1712289.83853865,0,0,0,29.42532777
1516752000000,2018-01-24 00:00:00,ETC/USDT,28.22599637,30.25000011,27.74990955,29.4651743,73149478.0637194484583168,2522038.68853707,0,0,0,29.00410624
1516665600000,2018-01-23 00:00:00,ETC/USDT,29.01,30.3,26,28.18,129974622.849378501845673,4596385.64678921,0,0,0,28.2775713
1516579200000,2018-01-22 00:00:00,ETC/USDT,30.29167001,32.77872762,26.36144502,29.16999675,165480159.407909235481165,5649755.3756405,0,0,0,29.28979193
1516492800000,2018-01-21 00:00:00,ETC/USDT,34.86999997,36,28.8,30.25,173015663.8531874478141892,5518966.18613566,0,0,0,31.34928862
1516406400000,2018-01-20 00:00:00,ETC/USDT,31.3,35.50399998,31.3,34.86999996,173028117.0197839840323828,5106230.52215748,0,0,0,33.88568461
1516320000000,2018-01-19 00:00:00,ETC/USDT,29.38637222,33.6000296,28.23,31.282632,194788255.9715273520002304,6253008.84714672,0,0,0,31.15112432
1516233600000,2018-01-18 00:00:00,ETC/USDT,28.90000001,32.4,27.45946332,29.74373848,258085675.3994416450852429,8592283.84618591,0,0,0,30.03691219
1516147200000,2018-01-17 00:00:00,ETC/USDT,28.15,30.59477734,22.05025072,28.9,329724446.7117817814475308,12633330.81908134,0,0,0,26.09956562
1516060800000,2018-01-16 00:00:00,ETC/USDT,40,40.17010444,23.191,28.19999993,596548159.5153967199272896,18626248.03507532,0,0,0,32.02728528
1515974400000,2018-01-15 00:00:00,ETC/USDT,42.54119984,43.89999998,39.75,39.9,253819831.4270139431186136,6080956.39275268,0,0,0,41.74011702
1515888000000,2018-01-14 00:00:00,ETC/USDT,42.40035882,46.8,39,42.54119996,917271626.313453090025687,21241941.28321771,0,0,0,43.1820997
1515801600000,2018-01-13 00:00:00,ETC/USDT,35.75550201,42.5,34.6,42.40035882,498361389.8558477662396544,12638195.65315184,0,0,0,39.43295416
1515715200000,2018-01-12 00:00:00,ETC/USDT,32.61999998,36.74829694,31.0000001,35.85608192,171197828.0140921104041865,5020915.36529355,0,0,0,34.09693563
1515628800000,2018-01-11 00:00:00,ETC/USDT,36.47871005,37.71999996,30.2,32.61999998,321783062.4634929396233204,9660581.09039789,0,0,0,33.30887236
1515542400000,2018-01-10 00:00:00,ETC/USDT,37.10009257,39,33.51,36.40449082,545180390.9433718126324596,14875879.49047293,0,0,0,36.64861572
1515456000000,2018-01-09 00:00:00,ETC/USDT,33.62,38.49989999,31.01,37.10001371,397835568.8481520204866744,11516286.50364588,0,0,0,34.54547338
1515369600000,2018-01-08 00:00:00,ETC/USDT,35.30782973,38.74244453,27.72,33.62,610373632.803441268835515,18057016.80848075,0,0,0,33.80257322
1515283200000,2018-01-07 00:00:00,ETC/USDT,33.99999997,36.1,33.80000011,35.44999999,232700757.0817227442482742,6644481.37656662,0,0,0,35.02165841
1515196800000,2018-01-06 00:00:00,ETC/USDT,31.0200006,34.60637316,30.88753655,33.9514953,122420659.1748570211822362,3716595.98318799,0,0,0,32.93892038
1515110400000,2018-01-05 00:00:00,ETC/USDT,33.55000003,35.23,30.5000001,31.01868049,221999986.5828291988900533,6684638.30326233,0,0,0,33.21047101
1515024000000,2018-01-04 00:00:00,ETC/USDT,33.1,37,30.5699466,33.78459952,415302853.954547840091993,12160631.92571955,0,0,0,34.15142046
1514937600000,2018-01-03 00:00:00,ETC/USDT,31.88999999,34,30,33.09,236334213.2211309018155673,7447816.97001711,0,0,0,31.73201143
1514851200000,2018-01-02 00:00:00,ETC/USDT,29.24024445,34.51126997,29.10000015,31.88999999,334363750.7241203044808848,10554155.23851236,0,0,0,31.68076868
1514764800000,2018-01-01 00:00:00,ETC/USDT,25.98,31.73,25.1166,29.24024445,335468420.8362982358175204,11400729.14992644,0,0,0,29.42517241
1514678400000,2017-12-31 00:00:00,ETC/USDT,23.78,26.57659996,23.50114952,25.91580026,101437035.2537994884602464,4071016.29849872,0,0,0,24.91688262
1514592000000,2017-12-30 00:00:00,ETC/USDT,27.1901014,27.3167316,22.7,23.78,166518659.3203523180737308,6721611.80990666,0,0,0,24.77362038
1514505600000,2017-12-29 00:00:00,ETC/USDT,26.85997447,28.63229996,26.02,27.23,149357576.124293178417818,5426640.82051244,0,0,0,27.52302595
1514419200000,2017-12-28 00:00:00,ETC/USDT,28.76195291,28.96024011,25,26.85997447,114871530.989649858560208,4377080.7778032,0,0,0,26.24386819
1514332800000,2017-12-27 00:00:00,ETC/USDT,29.84,30.66999993,27.68,28.75,110184312.3811293147912906,3746240.66707798,0,0,0,29.41196847
1514246400000,2017-12-26 00:00:00,ETC/USDT,28.5,30.45001018,28.4,29.84,130602618.985311702243805,4436818.2920705,0,0,0,29.43609821
1514160000000,2017-12-25 00:00:00,ETC/USDT,27.37516313,29.5,26.55478764,28.65960697,106627029.2371765018852468,3795903.61401041,0,0,0,28.09002548
1514073600000,2017-12-24 00:00:00,ETC/USDT,28.02000003,28.82696578,23.5800999,27.37516314,191314861.543472555281806,7319420.8846542,0,0,0,26.13797793
1513987200000,2017-12-23 00:00:00,ETC/USDT,27.20000001,31.35,27,28.02000003,242408771.9330679834036975,8157182.22857565,0,0,0,29.71721915
1513900800000,2017-12-22 00:00:00,ETC/USDT,36.49999998,37.26827317,22.00018,27.36112998,549247267.1448793472260785,19403391.02982635,0,0,0,28.30676691
1513814400000,2017-12-21 00:00:00,ETC/USDT,39.11750147,42.55,34.25,36.22000002,557319698.31284504670692,14472824.1491912,0,0,0,38.50801285
1513728000000,2017-12-20 00:00:00,ETC/USDT,37.52894253,41.35,33.88495996,39.06703612,568501481.471323983583626,14892146.2009354,0,0,0,38.17458369
1513641600000,2017-12-19 00:00:00,ETC/USDT,38.05000003,43,35.3,37.5,931082622.7710440374872455,23789809.50434333,0,0,0,39.13787635
1513555200000,2017-12-18 00:00:00,ETC/USDT,33.88010001,40.64999999,31.3,38.0425784,862279422.0424541044643218,23581757.83177999,0,0,0,36.56552782
1513468800000,2017-12-17 00:00:00,ETC/USDT,33.91239775,35.75,33.30201701,34.05099993,339022313.1101855813533536,9870499.72656339,0,0,0,34.34702624
1513382400000,2017-12-16 00:00:00,ETC/USDT,31.42000009,37.75,30.09,33.91239779,887416502.3413159905586809,25428565.70685843,0,0,0,34.89840963
1513296000000,2017-12-15 00:00:00,ETC/USDT,31.06562293,32.14675949,27.4,31.42000001,369979512.4430527811832758,12402793.22532034,0,0,0,29.83033787
1513209600000,2017-12-14 00:00:00,ETC/USDT,28.7,32.49999998,28.5227,31.06562277,449916937.08747060298597,14727260.5700171,0,0,0,30.5499407
1513123200000,2017-12-13 00:00:00,ETC/USDT,28.39684545,31.52999999,26.68004526,28.7,424574108.3481632245490755,14668699.73060165,0,0,0,28.94422247
1513036800000,2017-12-12 00:00:00,ETC/USDT,26.58999996,32,26.0089,28.39684545,494008577.7486074094068548,17352638.45386633,0,0,0,28.46878756
1512950400000,2017-12-11 00:00:00,ETC/USDT,25.36999999,28.5,25.36999999,26.59,210072230.4855874830959376,7747841.00961396,0,0,0,27.11364756
1512864000000,2017-12-10 00:00:00,ETC/USDT,27.62000104,27.67215487,23.4635923,25.1940002,168444363.4275315827395086,6622604.90270998,0,0,0,25.43475957
1512777600000,2017-12-09 00:00:00,ETC/USDT,27.5,31.1,24.52632023,27.62,319334730.2644059452079036,11363698.47789846,0,0,0,28.10130266
1512691200000,2017-12-08 00:00:00,ETC/USDT,23.30314392,27.8,22.10000004,27.5,237672465.4467153332672864,9615345.81098029,0,0,0,24.71803616
1512604800000,2017-12-07 00:00:00,ETC/USDT,24.9,27.482,22.91085,23.39314293,181352881.0088118278476364,7353185.62799603,0,0,0,24.66317188
1512518400000,2017-12-06 00:00:00,ETC/USDT,28.13000001,28.29999744,23.9,24.92111111,205049214.942904278535827,7750457.95036173,0,0,0,26.4563999
1512432000000,2017-12-05 00:00:00,ETC/USDT,29.2499998,29.34999,27.74197281,28.13000001,107584995.0100457215526445,3769097.45285061,0,0,0,28.54396745
1512345600000,2017-12-04 00:00:00,ETC/USDT,28.97,29.6954663,27.6,29.2499998,93106150.32912651637153,3236123.42677468,0,0,0,28.77088975
1512259200000,2017-12-03 00:00:00,ETC/USDT,28.76272702,30.89,27.5,28.97,177745709.1365403900951335,6055806.28298069,0,0,0,29.35128715
1512172800000,2017-12-02 00:00:00,ETC/USDT,29.42952001,30.75,28,28.80003141,191881428.3902237258988737,6525174.32913277,0,0,0,29.40632981
1512086400000,2017-12-01 00:00:00,ETC/USDT,25.97493734,29.9,24.104,29.42952,265289038.918950466270348,9584185.9478518,0,0,0,27.67987186
1512000000000,2017-11-30 00:00:00,ETC/USDT,24.37999994,27.19999987,21.42999999,25.97493734,271630202.2847266078484918,11119325.82351418,0,0,0,24.42865751
1511913600000,2017-11-29 00:00:00,ETC/USDT,31.45000002,31.69999814,21.25660599,24.37999999,539363532.927098601403031,19982888.68651558,0,0,0,26.99126945
1511827200000,2017-11-28 00:00:00,ETC/USDT,24.52317125,33.1162221,24.48,31.45000003,647255423.4617110367290908,21589555.27347804,0,0,0,29.98002577
1511740800000,2017-11-27 00:00:00,ETC/USDT,21.76799999,25.87,20.86000004,24.48010906,298075351.762877205183405,12562516.64338158,0,0,0,23.72735975
1511654400000,2017-11-26 00:00:00,ETC/USDT,21.15750003,21.8734,20.60550837,21.70000002,68291349.9486375353102415,3224363.86125561,0,0,0,21.17979015
1511568000000,2017-11-25 00:00:00,ETC/USDT,20.90990888,22.64405725,19.94136172,21.31799671,173882290.8831896632287312,8156430.84497274,0,0,0,21.31842888
1511481600000,2017-11-24 00:00:00,ETC/USDT,17.90283,21.41,17.6,20.88888888,179274157.904774455939584,9246315.53804665,0,0,0,19.38871296
1511395200000,2017-11-23 00:00:00,ETC/USDT,17.95001004,18.9,17.6,17.90283,73295630.685641309183145,4012656.83207355,0,0,0,18.2661099
1511308800000,2017-11-22 00:00:00,ETC/USDT,17.63797075,18.20000003,17.6177,17.95001004,30267539.7653248504091604,1693129.46454242,0,0,0,17.87668362
1511222400000,2017-11-21 00:00:00,ETC/USDT,18.47000005,18.72999965,17.0999997,17.63797075,68091129.0184872671266804,3804963.01683022,0,0,0,17.89534582
1511136000000,2017-11-20 00:00:00,ETC/USDT,18.04999973,18.90899945,17.91821554,18.45100001,56021604.85495181797578,3022832.51553821,0,0,0,18.532818
1511049600000,2017-11-19 00:00:00,ETC/USDT,17.62000001,18.06,17.5,17.99999999,44066796.108225520158312,2464930.34061457,0,0,0,17.8775016
1510963200000,2017-11-18 00:00:00,ETC/USDT,17.12905734,18.1,16.5075,17.62000001,52343096.2796861901442104,2999313.21278374,0,0,0,17.45169396
1510876800000,2017-11-17 00:00:00,ETC/USDT,16.77100001,17.6,16.30046303,17.01000087,54771787.4589423402450135,3206557.24761471,0,0,0,17.08118185
1510790400000,2017-11-16 00:00:00,ETC/USDT,17.19999996,17.19999996,16.1,16.77100001,54851052.3373905019368,3299288.0012876,0,0,0,16.625118
1510704000000,2017-11-15 00:00:00,ETC/USDT,17.36915866,17.77321238,16.61,17.10001003,49334703.6556900983401282,2883366.91291129,0,0,0,17.11010258
1510617600000,2017-11-14 00:00:00,ETC/USDT,15.86506922,18.46452313,15.80000037,17.25273,155137817.5168607261040879,9012089.67441999,0,0,0,17.21441121
1510531200000,2017-11-13 00:00:00,ETC/USDT,14.79359592,16.3800043,13.97998418,15.86506907,85695535.6152468320906496,5611404.83872896,0,0,0,15.27167226
1510444800000,2017-11-12 00:00:00,ETC/USDT,19.10000003,21.45,14.4,14.55997003,291762169.2569364329915585,16298936.56720633,0,0,0,17.90068745
1510358400000,2017-11-11 00:00:00,ETC/USDT,14.37,19.4300005,14.2718576,19.00000001,305896997.9407291854181053,17686736.98898253,0,0,0,17.29527601
1510272000000,2017-11-10 00:00:00,ETC/USDT,13.87252,15.3865,13.50999985,14.27185768,89617088.9789164533758175,6224856.34403961,0,0,0,14.39665175
1510185600000,2017-11-09 00:00:00,ETC/USDT,13.76771625,14.5,13.74999967,13.87252,37165771.5627941299282577,2632442.43361157,0,0,0,14.11836061
1510099200000,2017-11-08 00:00:00,ETC/USDT,13.49000036,14.11525976,13.48473731,13.76207103,35143855.5671496718571146,2543250.12146303,0,0,0,13.81848182
1510012800000,2017-11-07 00:00:00,ETC/USDT,13.84805606,14.66999998,13.124,13.49000021,38413235.3819032504904103,2772292.66813417,0,0,0,13.85612559
1509926400000,2017-11-06 00:00:00,ETC/USDT,13.08000059,15.27999998,12.96300027,13.84805607,114161339.3259534962282215,7933496.00431955,0,0,0,14.38978973
1509840000000,2017-11-05 00:00:00,ETC/USDT,11.75000011,14.21,11.64218899,13.12900071,84207767.0913786620582236,6342058.14486347,0,0,0,13.27767188
1509753600000,2017-11-04 00:00:00,ETC/USDT,12.36,12.49999999,11.17,11.758,23664054.8396306509167663,1996024.18778181,0,0,0,11.85559523
1509667200000,2017-11-03 00:00:00,ETC/USDT,9.99899999,12.55,9.94700013,12.43599979,38038538.4358582405008536,3344624.61575902,0,0,0,11.37303668
1509580800000,2017-11-02 00:00:00,ETC/USDT,10.09709683,10.29044784,9.3226498,9.93669304,11360268.3662879213515625,1152666.29501375,0,0,0,9.85564375
1509494400000,2017-11-01 00:00:00,ETC/USDT,10.50527911,10.6,10.05573512,10.1,5159948.6236871129120551,496298.89289851,0,0,0,10.39685701
1509408000000,2017-10-31 00:00:00,ETC/USDT,10.81,10.88582798,10.50527911,10.50527911,3674368.8424756269250208,344335.69579096,0,0,0,10.67089148
1509321600000,2017-10-30 00:00:00,ETC/USDT,10.83176763,10.99510022,10.7,10.82791544,4407001.1485347249427375,406340.05093861,0,0,0,10.84559875
1509235200000,2017-10-29 00:00:00,ETC/USDT,10.36713395,11.06999963,10.36713395,10.84893359,12777463.085251173953986,1182902.98757815,0,0,0,10.80178444
1509148800000,2017-10-28 00:00:00,ETC/USDT,10.29010041,10.5,10,10.36713395,3018107.0003976028105565,294752.95058095,0,0,0,10.23944627
1509062400000,2017-10-27 00:00:00,ETC/USDT,10.43573525,10.52553963,10.18298635,10.2901004,4833528.8584393988711821,469831.10848541,0,0,0,10.28780081
1508976000000,2017-10-26 00:00:00,ETC/USDT,10.45856943,10.65400632,10.2887,10.33000004,3855503.5317120858676492,369467.55890671,0,0,0,10.43529652
1508889600000,2017-10-25 00:00:00,ETC/USDT,10.43466321,10.57099576,10.10202013,10.45856943,4203404.448496871040092,405161.45776376,0,0,0,10.37464045
1508803200000,2017-10-24 00:00:00,ETC/USDT,10.0718159,11.00299898,9.59839759,10.43466321,8102079.5076192395765082,765002.98134554,0,0,0,10.59091233
1508716800000,2017-10-23 00:00:00,ETC/USDT,10.59110016,10.68410315,9.6,10.0718159,5494874.6856736434438999,546089.25940911,0,0,0,10.06222809
1508630400000,2017-10-22 00:00:00,ETC/USDT,10.88276266,11.15999999,10.47000053,10.63534557,3537962.7344315366094678,327696.26507578,0,0,0,10.79646951
1508544000000,2017-10-21 00:00:00,ETC/USDT,11.11660489,11.2885,10.60400199,10.81000002,5068260.5233275682280505,466859.19596209,0,0,0,10.85607945
1508457600000,2017-10-20 00:00:00,ETC/USDT,11.31166235,11.4223577,11.11372123,11.13101776,4038406.0053620935241702,359113.28954767,0,0,0,11.24549306
1508371200000,2017-10-19 00:00:00,ETC/USDT,11.45,11.49678919,11.14865984,11.2612662,5924373.7861447377949212,523794.18752828,0,0,0,11.31049929
1508284800000,2017-10-18 00:00:00,ETC/USDT,11.81742843,11.84401107,10.59999999,11.44000119,12967202.847171858708864,1157834.0868416,0,0,0,11.19953454
1508198400000,2017-10-17 00:00:00,ETC/USDT,11.91999999,12.45999999,11.63080374,11.81742865,15356413.5257956419724154,1274361.84941366,0,0,0,12.05027719
1508112000000,2017-10-16 00:00:00,ETC/USDT,12,12.2,11.80000025,11.91999999,10765569.042937387365239,898064.97315031,0,0,0,11.9875169
1508025600000,2017-10-15 00:00:00,ETC/USDT,12.20000002,12.48999996,11.511,11.99879999,9933848.5710609163416112,827876.24267426,0,0,0,11.99919512
1507939200000,2017-10-14 00:00:00,ETC/USDT,12.07490696,12.49999999,11.88733333,12.2,10443466.930980361815769,858172.04371247,0,0,0,12.1694327
1507852800000,2017-10-13 00:00:00,ETC/USDT,11.72,12.403,11.21,12.0295523,22469240.4004169456840955,1892093.34720015,0,0,0,11.87533397
1507766400000,2017-10-12 00:00:00,ETC/USDT,11.45,11.98,11.34,11.72,14767283.1854856908221102,1259395.22615482,0,0,0,11.72569411
1507680000000,2017-10-11 00:00:00,ETC/USDT,11.35933598,11.58669261,11.28,11.42322673,4147666.1261785248526755,363845.78613435,0,0,0,11.39951673
1507593600000,2017-10-10 00:00:00,ETC/USDT,11.41000055,11.69999969,11.20533333,11.43666306,6272710.1515719986943089,547114.58990803,0,0,0,11.46507563
1507507200000,2017-10-09 00:00:00,ETC/USDT,12.11000001,12.20556283,10.945,11.41000055,13269897.9913681256509734,1137247.08032498,0,0,0,11.66843883
1507420800000,2017-10-08 00:00:00,ETC/USDT,12.4,12.63069865,12.10160488,12.11000537,9176165.4233647708170406,740820.85563941,0,0,0,12.38648366
1507334400000,2017-10-07 00:00:00,ETC/USDT,12.345344,12.49982445,12.05,12.39999999,6226886.6901387455815544,509536.59232628,0,0,0,12.22068598
1507248000000,2017-10-06 00:00:00,ETC/USDT,11.90008111,12.39999886,11.89420907,12.345344,7997072.9568601501874972,654624.60212867,0,0,0,12.21627316
1507161600000,2017-10-05 00:00:00,ETC/USDT,11.81132765,12.11000001,11.47000038,11.90008111,12917463.5291726782078187,1092029.71173347,0,0,0,11.82885721
1507075200000,2017-10-04 00:00:00,ETC/USDT,12.31799617,12.39999983,11.74800001,11.81699889,6125376.628360727712975,509034.48480885,0,0,0,12.0333235
1506988800000,2017-10-03 00:00:00,ETC/USDT,12.48425023,12.54883067,11.7,12.26000004,12885805.9792081826438424,1066037.83908631,0,0,0,12.08756904
1506902400000,2017-10-02 00:00:00,ETC/USDT,12.851,12.98363733,12.39999992,12.46907425,11554808.9301837626393752,909819.09015413,0,0,0,12.70011704
1506816000000,2017-10-01 00:00:00,ETC/USDT,13.22099951,13.23393041,12.51982384,12.93800631,16501271.2138335590389889,1283183.54066129,0,0,0,12.85963441
1506729600000,2017-09-30 00:00:00,ETC/USDT,12.70810019,13.59,12.66369903,13.22099951,21554180.4337722590946141,1618478.33685461,0,0,0,13.31755881
1506643200000,2017-09-29 00:00:00,ETC/USDT,13.25000001,13.74987654,12.144,12.71,40591566.2289811247423705,3161546.45019245,0,0,0,12.83914909
1506556800000,2017-09-28 00:00:00,ETC/USDT,12.88996498,13.94999996,12.64266666,13.25,53186998.3440042483533066,4055185.03410706,0,0,0,13.11580061
1506470400000,2017-09-27 00:00:00,ETC/USDT,11.5,13.3006693,11.44524849,12.88000053,41738185.9736798025721622,3371801.43852098,0,0,0,12.37860139
1506384000000,2017-09-26 00:00:00,ETC/USDT,11.005,12.2,10.806666,11.5,27336821.5748606179234232,2361443.48528962,0,0,0,11.57631836
1506297600000,2017-09-25 00:00:00,ETC/USDT,10.4199996,11.15000553,10.4000003,10.97528096,10107863.508803545608159,930659.09852505,0,0,0,10.86097318
1506211200000,2017-09-24 00:00:00,ETC/USDT,10.57,10.73083657,10.24553682,10.4,9592753.7656695525711993,908782.90490151,0,0,0,10.55560543
1506124800000,2017-09-23 00:00:00,ETC/USDT,10.14440712,10.86,10.031,10.57875003,9346178.8586359613051478,888420.17956202,0,0,0,10.51999839
1506038400000,2017-09-22 00:00:00,ETC/USDT,10.105,10.62001421,9.77,10.2,12148785.6415159512223673,1200867.65810767,0,0,0,10.11667319
1505952000000,2017-09-21 00:00:00,ETC/USDT,11.28,11.37814736,9.95000002,10.088,17557083.8233261516598868,1648641.53237301,0,0,0,10.64942468
1505865600000,2017-09-20 00:00:00,ETC/USDT,11.55,11.71567962,11.1311,11.28,12112883.8650389436011104,1057149.28372448,0,0,0,11.45806373
1505779200000,2017-09-19 00:00:00,ETC/USDT,12.11000001,12.25,11.27111002,11.55,16391446.04640486376937,1406317.95160885,0,0,0,11.6555762
1505692800000,2017-09-18 00:00:00,ETC/USDT,11.00000086,12.19,11.00000086,12.11,40710076.802846353703097,3432812.39508609,0,0,0,11.8591033
1505606400000,2017-09-17 00:00:00,ETC/USDT,11.23999997,11.400001,10.19999997,11.00000085,12921848.7547445301049256,1185822.90069164,0,0,0,10.89694654
1505520000000,2017-09-16 00:00:00,ETC/USDT,11.30001112,12.39999994,10.75000034,11.18500015,40145922.789756376277454,3473345.50345519,0,0,0,11.5582866
1505433600000,2017-09-15 00:00:00,ETC/USDT,10.17000026,12.24999944,8.38416906,11.30000071,100514048.0840596022303949,9335873.93778811,0,0,0,10.76643159
1505347200000,2017-09-14 00:00:00,ETC/USDT,14.01700004,14.47293656,10.17000004,10.17000026,59283402.5436731722087195,4894723.75436285,0,0,0,12.11169527
1505260800000,2017-09-13 00:00:00,ETC/USDT,15.01946097,15.02999984,13.49110002,14.01700001,47965764.5702723393716732,3404533.54302988,0,0,0,14.08879189
1505174400000,2017-09-12 00:00:00,ETC/USDT,15.17462627,16.16759465,14.8001,15.01946097,45982137.775549518192636,2966997.96510372,0,0,0,15.4978663
1505088000000,2017-09-11 00:00:00,ETC/USDT,15.25,16.00600007,14.76129883,15.19294728,38982287.869394097792961,2522342.72508485,0,0,0,15.45479426
1505001600000,2017-09-10 00:00:00,ETC/USDT,16.33434664,16.33434664,14.21110008,15.2,42079537.843803945263673,2772444.76806735,0,0,0,15.17777318
1504915200000,2017-09-09 00:00:00,ETC/USDT,16.70000001,16.70000016,15.1,16.36977699,36680240.042354535181173,2281926.05282589,0,0,0,16.0742457
1504828800000,2017-09-08 00:00:00,ETC/USDT,18.44800001,18.75479973,15,16.70000001,91650466.7846377843290552,5426513.82945144,0,0,0,16.88938233
1504742400000,2017-09-07 00:00:00,ETC/USDT,19.29999999,19.3,17.841,18.448,52430940.1906735972532268,2836099.35207622,0,0,0,18.48698994
1504656000000,2017-09-06 00:00:00,ETC/USDT,17.04217704,19.30090008,16.98400001,19.299,91014192.4869998029004753,5028890.61195403,0,0,0,18.09826451
1504569600000,2017-09-05 00:00:00,ETC/USDT,16.5,17.42809999,15,17.00144999,81265415.02415253177309,4975155.241401,0,0,0,16.33424709
1504483200000,2017-09-04 00:00:00,ETC/USDT,19.22063687,19.22063687,15.62786495,16.40999888,117652340.9271212262012753,6899981.53610601,0,0,0,17.05110953
1504396800000,2017-09-03 00:00:00,ETC/USDT,19.777,20.78949839,18.21600002,19.22063687,89461296.2057105811742677,4596057.47064503,0,0,0,19.46479059
1504310400000,2017-09-02 00:00:00,ETC/USDT,22.51,24,18.02016459,19.777,298971761.213776709704626,14611125.9810546,0,0,0,20.46192481
1504224000000,2017-09-01 00:00:00,ETC/USDT,16.83,22.97178933,16.44000002,22.51,277360559.811091995245735,14083178.4326597,0,0,0,19.69445755
1504137600000,2017-08-31 00:00:00,ETC/USDT,15.95858099,16.91749899,15.75,16.77000004,37377694.4054245645227076,2294554.08711734,0,0,0,16.28974214
1504051200000,2017-08-30 00:00:00,ETC/USDT,15.87000003,16.05,15.7000006,15.958581,18139771.7909135902878253,1139846.85271871,0,0,0,15.91421843
1503964800000,2017-08-29 00:00:00,ETC/USDT,15.72100012,16.1,15.7,15.93,17882913.262510185916929,1126319.9199987,0,0,0,15.87729467
1503878400000,2017-08-28 00:00:00,ETC/USDT,16.01,16.4,15.5,15.71000089,29451473.2200522908350496,1861265.85142516,0,0,0,15.82335656
1503792000000,2017-08-27 00:00:00,ETC/USDT,15.28000017,16.35227464,15.14,16.01,39998456.2913705652874932,2517792.13390788,0,0,0,15.88632189
1503705600000,2017-08-26 00:00:00,ETC/USDT,15.15999998,15.34999999,14.88,15.28000017,17166747.7262721975586016,1133432.60542462,0,0,0,15.14580368
1503619200000,2017-08-25 00:00:00,ETC/USDT,15.14999993,15.480002,14.90035167,15.15999998,13285521.6176010445972185,872561.74272285,0,0,0,15.22588141
1503532800000,2017-08-24 00:00:00,ETC/USDT,15.26000001,15.998,15.03274765,15.1899988,24017791.8742698190108047,1558262.89971267,0,0,0,15.41318341
1503446400000,2017-08-23 00:00:00,ETC/USDT,14.4,16.659565,14.15,15.26000001,108676371.138190555840223,6962716.59044635,0,0,0,15.60832898
1503360000000,2017-08-22 00:00:00,ETC/USDT,14.55086217,15.15899985,13.31,14.4,27268234.1140622291879283,1941395.40430317,0,0,0,14.04568799
1503273600000,2017-08-21 00:00:00,ETC/USDT,13.81019346,15.19,13.7105,14.6,33048573.8769831449730156,2310640.97307769,0,0,0,14.30277324
1503187200000,2017-08-20 00:00:00,ETC/USDT,13.47000218,14.23699999,13.25,13.67999999,16965147.8012892782243924,1235696.73289709,0,0,0,13.72921636
1503100800000,2017-08-19 00:00:00,ETC/USDT,13.4465961,13.99,12.85982156,13.47000214,23454598.203094435933517,1749861.66982274,0,0,0,13.40368705
1503014400000,2017-08-18 00:00:00,ETC/USDT,13.76000004,14.46000004,13,13.4465961,25154868.165433270026987,1827209.05823886,0,0,0,13.76682545
1502928000000,2017-08-17 00:00:00,ETC/USDT,14.14292458,14.29999991,13.50999979,13.9089986,12390343.2244539680916036,889801.19575052,0,0,0,13.92484443
1502841600000,2017-08-16 00:00:00,ETC/USDT,13.42999942,14.39990675,13.18,14.14292458,15559687.7907270533552192,1123839.63618026,0,0,0,13.84511392
1502755200000,2017-08-15 00:00:00,ETC/USDT,13.94000016,14.13199611,13,13.44199873,19375969.244178016124494,1446574.5020489,0,0,0,13.39438046
1502668800000,2017-08-14 00:00:00,ETC/USDT,14.10000001,14.54,14.04314969,14.12000504,7439544.3493663005773268,517218.61711278,0,0,0,14.38375206
1502582400000,2017-08-13 00:00:00,ETC/USDT,14.69620095,14.69620095,13.7,14.12999994,19350797.375163760175136,1363220.20395102,0,0,0,14.1949168
1502496000000,2017-08-12 00:00:00,ETC/USDT,15.10000001,15.32999994,14.89,15.00999959,5841921.4296734160515416,386210.66209028,0,0,0,15.12625622
1502409600000,2017-08-11 00:00:00,ETC/USDT,15.19999999,15.46886,14.91,15.18999987,21390369.313490353035867,1412336.69150962,0,0,0,15.14537535
1502323200000,2017-08-10 00:00:00,ETC/USDT,15.4878492,15.68,15.2,15.2,17752070.0100572154724928,1150887.00376487,0,0,0,15.42468544
1502236800000,2017-08-09 00:00:00,ETC/USDT,15.89998,16.30000137,14.9,15.34970361,47575239.6762510559705579,3025237.07561857,0,0,0,15.72611947
