date,symbol,strategy,current_price,predicted_price,next_price,investment_made,capital_before,capital_invested,capital_after,capital_gained,return_pct
2025-06-20,XMR/USDT,PolynomialRegression_degree_6,311.39,325.73,309.45,Yes,980.72,980.72,974.61,-6.11,-0.0062
2025-06-12,XMR/USDT,PolynomialRegression_degree_7,319.7,416.46,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,PolynomialRegression_degree_7,312.6,395.43,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,PolynomialRegression_degree_7,313.04,318.19,315.49,Yes,979.17,979.17,986.83,7.66,0.0078
2025-06-15,XMR/USDT,PolynomialRegression_degree_7,315.49,303.65,323.08,No,986.83,0.0,986.83,0.0,0.0
2025-06-16,XMR/USDT,PolynomialRegression_degree_7,323.08,306.31,320.87,No,986.83,0.0,986.83,0.0,0.0
2025-06-17,XMR/USDT,PolynomialRegression_degree_7,320.87,314.49,316.98,No,986.83,0.0,986.83,0.0,0.0
2025-06-18,XMR/USDT,PolynomialRegression_degree_7,316.98,364.18,309.97,Yes,986.83,986.83,965.01,-21.82,-0.0221
2025-06-19,XMR/USDT,PolynomialRegression_degree_7,309.97,343.91,311.39,Yes,965.01,965.01,969.43,4.42,0.0046
2025-06-20,XMR/USDT,PolynomialRegression_degree_7,311.39,323.56,309.45,Yes,969.43,969.43,963.39,-6.04,-0.0062
2025-06-12,XMR/USDT,PolynomialRegression_degree_8,319.7,389.29,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,PolynomialRegression_degree_8,312.6,427.58,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,PolynomialRegression_degree_8,313.04,296.38,315.49,No,979.17,0.0,979.17,0.0,0.0
2025-06-15,XMR/USDT,PolynomialRegression_degree_8,315.49,292.23,323.08,No,979.17,0.0,979.17,0.0,0.0
2025-06-16,XMR/USDT,PolynomialRegression_degree_8,323.08,288.16,320.87,No,979.17,0.0,979.17,0.0,0.0
2025-06-17,XMR/USDT,PolynomialRegression_degree_8,320.87,268.11,316.98,No,979.17,0.0,979.17,0.0,0.0
2025-06-18,XMR/USDT,PolynomialRegression_degree_8,316.98,371.51,309.97,Yes,979.17,979.17,957.51,-21.65,-0.0221
2025-06-19,XMR/USDT,PolynomialRegression_degree_8,309.97,326.15,311.39,Yes,957.51,957.51,961.9,4.39,0.0046
2025-06-20,XMR/USDT,PolynomialRegression_degree_8,311.39,272.73,309.45,No,961.9,0.0,961.9,0.0,0.0
2025-06-12,XMR/USDT,PolynomialRegression_degree_9,319.7,328.11,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,PolynomialRegression_degree_9,312.6,360.36,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,PolynomialRegression_degree_9,313.04,275.18,315.49,No,979.17,0.0,979.17,0.0,0.0
2025-06-15,XMR/USDT,PolynomialRegression_degree_9,315.49,300.25,323.08,No,979.17,0.0,979.17,0.0,0.0
2025-06-16,XMR/USDT,PolynomialRegression_degree_9,323.08,334.3,320.87,Yes,979.17,979.17,972.47,-6.7,-0.0068
2025-06-17,XMR/USDT,PolynomialRegression_degree_9,320.87,328.62,316.98,Yes,972.47,972.47,960.68,-11.79,-0.0121
2025-06-18,XMR/USDT,PolynomialRegression_degree_9,316.98,326.5,309.97,Yes,960.68,960.68,939.44,-21.25,-0.0221
2025-06-19,XMR/USDT,PolynomialRegression_degree_9,309.97,296.11,311.39,No,939.44,0.0,939.44,0.0,0.0
2025-06-20,XMR/USDT,PolynomialRegression_degree_9,311.39,288.68,309.45,No,939.44,0.0,939.44,0.0,0.0
2025-06-12,XMR/USDT,PolynomialRegression_degree_10,319.7,246.29,312.6,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-13,XMR/USDT,PolynomialRegression_degree_10,312.6,374.3,313.04,Yes,1000.0,1000.0,1001.41,1.41,0.0014
2025-06-14,XMR/USDT,PolynomialRegression_degree_10,313.04,303.55,315.49,No,1001.41,0.0,1001.41,0.0,0.0
2025-06-15,XMR/USDT,PolynomialRegression_degree_10,315.49,320.67,323.08,Yes,1001.41,1001.41,1025.5,24.09,0.0241
2025-06-16,XMR/USDT,PolynomialRegression_degree_10,323.08,335.87,320.87,Yes,1025.5,1025.5,1018.48,-7.01,-0.0068
2025-06-17,XMR/USDT,PolynomialRegression_degree_10,320.87,248.92,316.98,No,1018.48,0.0,1018.48,0.0,0.0
2025-06-18,XMR/USDT,PolynomialRegression_degree_10,316.98,324.27,309.97,Yes,1018.48,1018.48,995.96,-22.52,-0.0221
2025-06-19,XMR/USDT,PolynomialRegression_degree_10,309.97,309.61,311.39,No,995.96,0.0,995.96,0.0,0.0
2025-06-20,XMR/USDT,PolynomialRegression_degree_10,311.39,283.66,309.45,No,995.96,0.0,995.96,0.0,0.0
2025-06-12,XMR/USDT,Buy and Hold,319.7,319.7,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,Buy and Hold,312.6,312.6,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,Buy and Hold,313.04,313.04,315.49,Yes,979.17,979.17,986.83,7.66,0.0078
2025-06-15,XMR/USDT,Buy and Hold,315.49,315.49,323.08,Yes,986.83,986.83,1010.57,23.74,0.0241
2025-06-16,XMR/USDT,Buy and Hold,323.08,323.08,320.87,Yes,1010.57,1010.57,1003.66,-6.91,-0.0068
2025-06-17,XMR/USDT,Buy and Hold,320.87,320.87,316.98,Yes,1003.66,1003.66,991.49,-12.17,-0.0121
2025-06-18,XMR/USDT,Buy and Hold,316.98,316.98,309.97,Yes,991.49,991.49,969.57,-21.93,-0.0221
2025-06-19,XMR/USDT,Buy and Hold,309.97,309.97,311.39,Yes,969.57,969.57,974.01,4.44,0.0046
2025-06-20,XMR/USDT,Buy and Hold,311.39,311.39,309.45,Yes,974.01,974.01,967.94,-6.07,-0.0062
2025-06-12,XRP/USDT,LinearRegression,2.19,2.27,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,LinearRegression,2.15,2.22,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,LinearRegression,2.14,2.21,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,LinearRegression,2.17,2.17,2.24,Yes,988.86,988.86,1021.87,33.02,0.0334
2025-06-16,XRP/USDT,LinearRegression,2.24,2.16,2.16,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-17,XRP/USDT,LinearRegression,2.16,2.11,2.17,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-18,XRP/USDT,LinearRegression,2.17,2.12,2.16,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-19,XRP/USDT,LinearRegression,2.16,2.15,2.12,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-20,XRP/USDT,LinearRegression,2.12,2.14,2.06,Yes,1021.87,1021.87,994.49,-27.38,-0.0268
2025-06-12,XRP/USDT,MLPRegressor,2.19,2.25,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,MLPRegressor,2.15,2.2,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,MLPRegressor,2.14,2.2,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,MLPRegressor,2.17,2.15,2.24,No,988.86,0.0,988.86,0.0,0.0
2025-06-16,XRP/USDT,MLPRegressor,2.24,2.12,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-17,XRP/USDT,MLPRegressor,2.16,2.07,2.17,No,988.86,0.0,988.86,0.0,0.0
2025-06-18,XRP/USDT,MLPRegressor,2.17,2.09,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-19,XRP/USDT,MLPRegressor,2.16,2.11,2.12,No,988.86,0.0,988.86,0.0,0.0
2025-06-20,XRP/USDT,MLPRegressor,2.12,2.11,2.06,No,988.86,0.0,988.86,0.0,0.0
2025-06-12,XRP/USDT,PolynomialRegression_degree_2,2.19,2.27,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,PolynomialRegression_degree_2,2.15,2.23,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,PolynomialRegression_degree_2,2.14,2.22,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,PolynomialRegression_degree_2,2.17,2.18,2.24,Yes,988.86,988.86,1021.87,33.02,0.0334
2025-06-16,XRP/USDT,PolynomialRegression_degree_2,2.24,2.17,2.16,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-17,XRP/USDT,PolynomialRegression_degree_2,2.16,2.13,2.17,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-18,XRP/USDT,PolynomialRegression_degree_2,2.17,2.13,2.16,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-19,XRP/USDT,PolynomialRegression_degree_2,2.16,2.16,2.12,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-20,XRP/USDT,PolynomialRegression_degree_2,2.12,2.15,2.06,Yes,1021.87,1021.87,994.49,-27.38,-0.0268
2025-06-12,XRP/USDT,PolynomialRegression_degree_3,2.19,2.26,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,PolynomialRegression_degree_3,2.15,2.24,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,PolynomialRegression_degree_3,2.14,2.22,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,PolynomialRegression_degree_3,2.17,2.19,2.24,Yes,988.86,988.86,1021.87,33.02,0.0334
2025-06-16,XRP/USDT,PolynomialRegression_degree_3,2.24,2.18,2.16,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-17,XRP/USDT,PolynomialRegression_degree_3,2.16,2.14,2.17,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-18,XRP/USDT,PolynomialRegression_degree_3,2.17,2.14,2.16,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-19,XRP/USDT,PolynomialRegression_degree_3,2.16,2.16,2.12,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-20,XRP/USDT,PolynomialRegression_degree_3,2.12,2.16,2.06,Yes,1021.87,1021.87,994.49,-27.38,-0.0268
2025-06-12,XRP/USDT,PolynomialRegression_degree_4,2.19,2.27,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,PolynomialRegression_degree_4,2.15,2.23,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,PolynomialRegression_degree_4,2.14,2.21,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,PolynomialRegression_degree_4,2.17,2.16,2.24,No,988.86,0.0,988.86,0.0,0.0
2025-06-16,XRP/USDT,PolynomialRegression_degree_4,2.24,2.17,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-17,XRP/USDT,PolynomialRegression_degree_4,2.16,2.14,2.17,No,988.86,0.0,988.86,0.0,0.0
2025-06-18,XRP/USDT,PolynomialRegression_degree_4,2.17,2.15,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-19,XRP/USDT,PolynomialRegression_degree_4,2.16,2.16,2.12,No,988.86,0.0,988.86,0.0,0.0
2025-06-20,XRP/USDT,PolynomialRegression_degree_4,2.12,2.15,2.06,Yes,988.86,988.86,962.36,-26.5,-0.0268
2025-06-12,XRP/USDT,PolynomialRegression_degree_5,2.19,2.26,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,PolynomialRegression_degree_5,2.15,2.23,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,PolynomialRegression_degree_5,2.14,2.21,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,PolynomialRegression_degree_5,2.17,2.17,2.24,Yes,988.86,988.86,1021.87,33.02,0.0334
2025-06-16,XRP/USDT,PolynomialRegression_degree_5,2.24,2.17,2.16,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-17,XRP/USDT,PolynomialRegression_degree_5,2.16,2.13,2.17,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-18,XRP/USDT,PolynomialRegression_degree_5,2.17,2.15,2.16,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-19,XRP/USDT,PolynomialRegression_degree_5,2.16,2.16,2.12,No,1021.87,0.0,1021.87,0.0,0.0
2025-06-20,XRP/USDT,PolynomialRegression_degree_5,2.12,2.15,2.06,Yes,1021.87,1021.87,994.49,-27.38,-0.0268
2025-06-12,XRP/USDT,PolynomialRegression_degree_6,2.19,2.25,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,PolynomialRegression_degree_6,2.15,2.22,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,PolynomialRegression_degree_6,2.14,2.19,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,PolynomialRegression_degree_6,2.17,2.13,2.24,No,988.86,0.0,988.86,0.0,0.0
2025-06-16,XRP/USDT,PolynomialRegression_degree_6,2.24,2.18,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-17,XRP/USDT,PolynomialRegression_degree_6,2.16,2.15,2.17,No,988.86,0.0,988.86,0.0,0.0
2025-06-18,XRP/USDT,PolynomialRegression_degree_6,2.17,2.14,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-19,XRP/USDT,PolynomialRegression_degree_6,2.16,2.16,2.12,No,988.86,0.0,988.86,0.0,0.0
2025-06-20,XRP/USDT,PolynomialRegression_degree_6,2.12,2.15,2.06,Yes,988.86,988.86,962.36,-26.5,-0.0268
2025-06-12,XRP/USDT,PolynomialRegression_degree_7,2.19,2.23,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,PolynomialRegression_degree_7,2.15,2.23,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,PolynomialRegression_degree_7,2.14,2.19,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,PolynomialRegression_degree_7,2.17,2.13,2.24,No,988.86,0.0,988.86,0.0,0.0
2025-06-16,XRP/USDT,PolynomialRegression_degree_7,2.24,2.18,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-17,XRP/USDT,PolynomialRegression_degree_7,2.16,2.2,2.17,Yes,988.86,988.86,994.08,5.22,0.0053
2025-06-18,XRP/USDT,PolynomialRegression_degree_7,2.17,2.18,2.16,Yes,994.08,994.08,991.65,-2.43,-0.0024
2025-06-19,XRP/USDT,PolynomialRegression_degree_7,2.16,2.15,2.12,No,991.65,0.0,991.65,0.0,0.0
2025-06-20,XRP/USDT,PolynomialRegression_degree_7,2.12,2.14,2.06,Yes,991.65,991.65,965.08,-26.57,-0.0268
2025-06-12,XRP/USDT,PolynomialRegression_degree_8,2.19,2.21,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,PolynomialRegression_degree_8,2.15,2.23,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,PolynomialRegression_degree_8,2.14,2.18,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,PolynomialRegression_degree_8,2.17,2.14,2.24,No,988.86,0.0,988.86,0.0,0.0
2025-06-16,XRP/USDT,PolynomialRegression_degree_8,2.24,2.18,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-17,XRP/USDT,PolynomialRegression_degree_8,2.16,2.21,2.17,Yes,988.86,988.86,994.08,5.22,0.0053
2025-06-18,XRP/USDT,PolynomialRegression_degree_8,2.17,2.18,2.16,Yes,994.08,994.08,991.65,-2.43,-0.0024
2025-06-19,XRP/USDT,PolynomialRegression_degree_8,2.16,2.14,2.12,No,991.65,0.0,991.65,0.0,0.0
2025-06-20,XRP/USDT,PolynomialRegression_degree_8,2.12,2.14,2.06,Yes,991.65,991.65,965.08,-26.57,-0.0268
2025-06-12,XRP/USDT,PolynomialRegression_degree_9,2.19,2.2,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,PolynomialRegression_degree_9,2.15,2.23,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,PolynomialRegression_degree_9,2.14,2.19,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,PolynomialRegression_degree_9,2.17,2.13,2.24,No,988.86,0.0,988.86,0.0,0.0
2025-06-16,XRP/USDT,PolynomialRegression_degree_9,2.24,2.18,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-17,XRP/USDT,PolynomialRegression_degree_9,2.16,2.21,2.17,Yes,988.86,988.86,994.08,5.22,0.0053
2025-06-18,XRP/USDT,PolynomialRegression_degree_9,2.17,2.18,2.16,Yes,994.08,994.08,991.65,-2.43,-0.0024
2025-06-19,XRP/USDT,PolynomialRegression_degree_9,2.16,2.14,2.12,No,991.65,0.0,991.65,0.0,0.0
2025-06-20,XRP/USDT,PolynomialRegression_degree_9,2.12,2.14,2.06,Yes,991.65,991.65,965.08,-26.57,-0.0268
2025-06-12,XRP/USDT,PolynomialRegression_degree_10,2.19,2.22,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,PolynomialRegression_degree_10,2.15,2.22,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,PolynomialRegression_degree_10,2.14,2.18,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,PolynomialRegression_degree_10,2.17,2.13,2.24,No,988.86,0.0,988.86,0.0,0.0
2025-06-16,XRP/USDT,PolynomialRegression_degree_10,2.24,2.18,2.16,No,988.86,0.0,988.86,0.0,0.0
2025-06-17,XRP/USDT,PolynomialRegression_degree_10,2.16,2.19,2.17,Yes,988.86,988.86,994.08,5.22,0.0053
2025-06-18,XRP/USDT,PolynomialRegression_degree_10,2.17,2.18,2.16,Yes,994.08,994.08,991.65,-2.43,-0.0024
2025-06-19,XRP/USDT,PolynomialRegression_degree_10,2.16,2.15,2.12,No,991.65,0.0,991.65,0.0,0.0
2025-06-20,XRP/USDT,PolynomialRegression_degree_10,2.12,2.14,2.06,Yes,991.65,991.65,965.08,-26.57,-0.0268
2025-06-12,XRP/USDT,Buy and Hold,2.19,2.19,2.15,Yes,1000.0,1000.0,980.46,-19.54,-0.0195
2025-06-13,XRP/USDT,Buy and Hold,2.15,2.15,2.14,Yes,980.46,980.46,976.71,-3.74,-0.0038
2025-06-14,XRP/USDT,Buy and Hold,2.14,2.14,2.17,Yes,976.71,976.71,988.86,12.15,0.0124
2025-06-15,XRP/USDT,Buy and Hold,2.17,2.17,2.24,Yes,988.86,988.86,1021.87,33.02,0.0334
2025-06-16,XRP/USDT,Buy and Hold,2.24,2.24,2.16,Yes,1021.87,1021.87,985.84,-36.03,-0.0353
2025-06-17,XRP/USDT,Buy and Hold,2.16,2.16,2.17,Yes,985.84,985.84,991.05,5.21,0.0053
2025-06-18,XRP/USDT,Buy and Hold,2.17,2.17,2.16,Yes,991.05,991.05,988.63,-2.42,-0.0024
2025-06-19,XRP/USDT,Buy and Hold,2.16,2.16,2.12,Yes,988.63,988.63,967.99,-20.64,-0.0209
2025-06-20,XRP/USDT,Buy and Hold,2.12,2.12,2.06,Yes,967.99,967.99,942.05,-25.94,-0.0268
2025-06-12,ZRX/USDT,LinearRegression,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,LinearRegression,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,LinearRegression,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,LinearRegression,0.23,0.24,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,LinearRegression,0.23,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-17,ZRX/USDT,LinearRegression,0.22,0.21,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-18,ZRX/USDT,LinearRegression,0.22,0.21,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-19,ZRX/USDT,LinearRegression,0.22,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-20,ZRX/USDT,LinearRegression,0.22,0.22,0.21,Yes,977.48,977.48,935.37,-42.11,-0.0431
2025-06-12,ZRX/USDT,MLPRegressor,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,MLPRegressor,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,MLPRegressor,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,MLPRegressor,0.23,0.24,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,MLPRegressor,0.23,0.23,0.22,Yes,977.48,977.48,945.6,-31.87,-0.0326
2025-06-17,ZRX/USDT,MLPRegressor,0.22,0.21,0.22,No,945.6,0.0,945.6,0.0,0.0
2025-06-18,ZRX/USDT,MLPRegressor,0.22,0.22,0.22,No,945.6,0.0,945.6,0.0,0.0
2025-06-19,ZRX/USDT,MLPRegressor,0.22,0.22,0.22,Yes,945.6,945.6,916.32,-29.28,-0.031
2025-06-20,ZRX/USDT,MLPRegressor,0.22,0.22,0.21,Yes,916.32,916.32,876.85,-39.47,-0.0431
2025-06-12,ZRX/USDT,PolynomialRegression_degree_2,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,PolynomialRegression_degree_2,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,PolynomialRegression_degree_2,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,PolynomialRegression_degree_2,0.23,0.24,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,PolynomialRegression_degree_2,0.23,0.23,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-17,ZRX/USDT,PolynomialRegression_degree_2,0.22,0.21,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-18,ZRX/USDT,PolynomialRegression_degree_2,0.22,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-19,ZRX/USDT,PolynomialRegression_degree_2,0.22,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-20,ZRX/USDT,PolynomialRegression_degree_2,0.22,0.22,0.21,Yes,977.48,977.48,935.37,-42.11,-0.0431
2025-06-12,ZRX/USDT,PolynomialRegression_degree_3,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,PolynomialRegression_degree_3,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,PolynomialRegression_degree_3,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,PolynomialRegression_degree_3,0.23,0.24,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,PolynomialRegression_degree_3,0.23,0.23,0.22,Yes,977.48,977.48,945.6,-31.87,-0.0326
2025-06-17,ZRX/USDT,PolynomialRegression_degree_3,0.22,0.22,0.22,No,945.6,0.0,945.6,0.0,0.0
2025-06-18,ZRX/USDT,PolynomialRegression_degree_3,0.22,0.22,0.22,No,945.6,0.0,945.6,0.0,0.0
2025-06-19,ZRX/USDT,PolynomialRegression_degree_3,0.22,0.22,0.22,No,945.6,0.0,945.6,0.0,0.0
2025-06-20,ZRX/USDT,PolynomialRegression_degree_3,0.22,0.22,0.21,Yes,945.6,945.6,904.87,-40.73,-0.0431
2025-06-12,ZRX/USDT,PolynomialRegression_degree_4,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,PolynomialRegression_degree_4,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,PolynomialRegression_degree_4,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,PolynomialRegression_degree_4,0.23,0.24,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,PolynomialRegression_degree_4,0.23,0.23,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-17,ZRX/USDT,PolynomialRegression_degree_4,0.22,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-18,ZRX/USDT,PolynomialRegression_degree_4,0.22,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-19,ZRX/USDT,PolynomialRegression_degree_4,0.22,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-20,ZRX/USDT,PolynomialRegression_degree_4,0.22,0.22,0.21,Yes,977.48,977.48,935.37,-42.11,-0.0431
2025-06-12,ZRX/USDT,PolynomialRegression_degree_5,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,PolynomialRegression_degree_5,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,PolynomialRegression_degree_5,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,PolynomialRegression_degree_5,0.23,0.23,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,PolynomialRegression_degree_5,0.23,0.23,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-17,ZRX/USDT,PolynomialRegression_degree_5,0.22,0.23,0.22,Yes,977.48,977.48,984.94,7.47,0.0076
2025-06-18,ZRX/USDT,PolynomialRegression_degree_5,0.22,0.22,0.22,Yes,984.94,984.94,978.79,-6.15,-0.0062
2025-06-19,ZRX/USDT,PolynomialRegression_degree_5,0.22,0.22,0.22,Yes,978.79,978.79,948.48,-30.31,-0.031
2025-06-20,ZRX/USDT,PolynomialRegression_degree_5,0.22,0.22,0.21,Yes,948.48,948.48,907.62,-40.86,-0.0431
2025-06-12,ZRX/USDT,PolynomialRegression_degree_6,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,PolynomialRegression_degree_6,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,PolynomialRegression_degree_6,0.23,0.23,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,PolynomialRegression_degree_6,0.23,0.23,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,PolynomialRegression_degree_6,0.23,0.23,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-17,ZRX/USDT,PolynomialRegression_degree_6,0.22,0.22,0.22,Yes,977.48,977.48,984.94,7.47,0.0076
